date,geography,geography code,Sex: All persons; measures: Value,Sex: Female; measures: Value,Sex: Male; measures: Value
2021,Dudley 043,E02002042,8028,4116,3912
2021,Sandwell 001,E02002043,8757,4409,4348
2021,Sandwell 002,E02002044,8052,4200,3852
2021,Sandwell 003,E02002045,7811,4060,3751
2021,Sandwell 004,E02002046,5714,2948,2766
2021,Sandwell 005,E02002047,7553,3753,3800
2021,Sandwell 006,E02002048,6829,3556,3273
2021,Sandwell 007,E02002049,6309,3202,3107
2021,Sandwell 009,E02002051,6169,3224,2945
2021,Sandwell 010,E02002052,11365,5873,5492
2021,Sandwell 011,E02002053,6327,3289,3038
2021,Sandwell 012,E02002054,5818,3057,2761
2021,Sandwell 013,E02002055,11126,5720,5406
2021,Sandwell 014,E02002056,9881,5028,4853
2021,Sandwell 015,E02002057,10722,5388,5334
2021,Sandwell 016,E02002058,13570,6805,6765
2021,Sandwell 017,E02002059,11792,5899,5893
2021,Sandwell 018,E02002060,7356,3681,3675
2021,Sandwell 019,E02002061,7059,3580,3479
2021,Sandwell 020,E02002062,8958,4492,4466
2021,Sandwell 021,E02002063,10327,5115,5212
2021,Sandwell 022,E02002064,12496,6265,6231
2021,Sandwell 023,E02002065,14169,7075,7094
2021,Sandwell 024,E02002066,8258,4112,4146
2021,Sandwell 025,E02002067,6321,3262,3059
2021,Sandwell 027,E02002069,7244,3658,3586
2021,Sandwell 028,E02002070,10338,5144,5194
2021,Sandwell 029,E02002071,6717,3468,3249
2021,Sandwell 030,E02002072,8923,4503,4420
2021,Sandwell 031,E02002073,8409,4321,4088
2021,Sandwell 032,E02002074,8206,4204,4002
2021,Sandwell 033,E02002075,8733,4472,4261
2021,Sandwell 034,E02002076,10670,5478,5192
2021,Sandwell 035,E02002077,10884,5472,5412
2021,Sandwell 036,E02002078,6570,3401,3169
2021,Sandwell 037,E02002079,8659,4434,4225
2021,Sandwell 038,E02002080,7378,3786,3592
2021,Sandwell 039,E02006810,10687,5376,5311
2021,Sandwell 040,E02006943,7596,3832,3764
2021,Sandwell 041,E02006944,8075,4031,4044
2021,Solihull 001,E02002081,5434,2790,2644
2021,Solihull 002,E02002082,5840,3070,2770
2021,Solihull 003,E02002083,6029,3080,2949
2021,Solihull 004,E02002084,6746,3559,3187
2021,Solihull 005,E02002085,6659,3522,3137
2021,Solihull 006,E02002086,5923,3089,2834
2021,Solihull 007,E02002087,6297,3328,2969
2021,Solihull 008,E02002088,9583,5054,4529
2021,Solihull 009,E02002089,8066,4103,3963
2021,Solihull 010,E02002090,5962,2961,3001
2021,Solihull 011,E02002091,7654,3921,3733
2021,Solihull 012,E02002092,7266,3706,3560
2021,Solihull 013,E02002093,6691,3339,3352
2021,Solihull 014,E02002094,5980,3039,2941
2021,Solihull 015,E02002095,8625,4472,4153
2021,Solihull 016,E02002096,10373,5339,5034
2021,Solihull 017,E02002097,7345,3739,3606
2021,Solihull 018,E02002098,9737,4989,4748
2021,Solihull 019,E02002099,6900,3503,3397
2021,Solihull 021,E02002101,6305,3277,3028
2021,Solihull 022,E02002102,8776,4483,4293
2021,Solihull 023,E02002103,6082,3171,2911
2021,Solihull 024,E02002104,5848,3033,2815
2021,Solihull 025,E02002105,8265,4244,4021
2021,Solihull 026,E02002106,9730,5041,4689
2021,Solihull 027,E02002107,5413,2794,2619
2021,Solihull 028,E02002108,9848,5075,4773
2021,Solihull 029,E02002109,12132,6124,6008
2021,Solihull 030,E02006808,6732,3435,3297
2021,Walsall 001,E02002110,7024,3563,3461
2021,Walsall 002,E02002111,6417,3336,3081
2021,Walsall 003,E02002112,5270,2661,2609
2021,Walsall 004,E02002113,6402,3312,3090
2021,Walsall 005,E02002114,6082,3111,2971
2021,Walsall 006,E02002115,6823,3503,3320
2021,Walsall 007,E02002116,6755,3436,3319
2021,Walsall 008,E02002117,6253,3101,3152
2021,Walsall 009,E02002118,7420,3827,3593
2021,Walsall 010,E02002119,5983,3025,2958
2021,Walsall 011,E02002120,6110,3103,3007
2021,Walsall 012,E02002121,6663,3469,3194
2021,Walsall 013,E02002122,7155,3627,3528
2021,Walsall 014,E02002123,6602,3446,3156
2021,Walsall 015,E02002124,6920,3690,3230
2021,Walsall 016,E02002125,6449,3272,3177
2021,Walsall 017,E02002126,6678,3477,3201
2021,Walsall 018,E02002127,9792,5056,4736
2021,Walsall 019,E02002128,5628,2897,2731
2021,Walsall 020,E02002129,6031,3020,3011
2021,Walsall 021,E02002130,6863,3546,3317
2021,Walsall 022,E02002131,7778,3968,3810
2021,Walsall 023,E02002132,6441,3388,3053
2021,Walsall 024,E02002133,6901,3517,3384
2021,Walsall 025,E02002134,9235,4699,4536
2021,Walsall 026,E02002135,7981,4018,3963
2021,Walsall 027,E02002136,8004,4033,3971
2021,Walsall 028,E02002137,6115,3123,2992
2021,Walsall 029,E02002138,6358,3224,3134
2021,Walsall 030,E02002139,10861,5459,5402
2021,Walsall 031,E02002140,8555,4364,4191
2021,Walsall 032,E02002141,6459,3336,3123
2021,Walsall 033,E02002142,7550,3866,3684
2021,Walsall 034,E02002143,10264,5241,5023
2021,Walsall 035,E02002144,6845,3490,3355
2021,Walsall 036,E02002145,8492,4380,4112
2021,Walsall 037,E02002146,6425,3310,3115
2021,Walsall 038,E02002147,9109,4599,4510
2021,Walsall 039,E02002148,11431,5974,5457
2021,Wolverhampton 001,E02002149,10087,5214,4873
2021,Wolverhampton 002,E02002150,5791,2995,2796
2021,Wolverhampton 003,E02002151,5556,2898,2658
2021,Wolverhampton 004,E02002152,6275,3287,2988
2021,Wolverhampton 005,E02002153,7483,3853,3630
2021,Wolverhampton 006,E02002154,7412,3770,3642
2021,Wolverhampton 007,E02002155,6515,3504,3011
2021,Wolverhampton 008,E02002156,8302,4262,4040
2021,Wolverhampton 009,E02002157,7825,4048,3777
2021,Wolverhampton 010,E02002158,7523,3824,3699
2021,Wolverhampton 011,E02002159,6178,3079,3099
2021,Wolverhampton 012,E02002160,7579,3850,3729
2021,Wolverhampton 013,E02002161,7124,3426,3698
2021,Wolverhampton 014,E02002162,7773,4090,3683
2021,Wolverhampton 015,E02002163,11875,5998,5877
2021,Wolverhampton 016,E02002164,6743,3209,3534
2021,Wolverhampton 017,E02002165,7893,3770,4123
2021,Wolverhampton 018,E02002166,9408,4860,4548
2021,Wolverhampton 019,E02002167,6642,3410,3232
2021,Wolverhampton 020,E02002168,11532,5669,5863
2021,Wolverhampton 021,E02002169,8808,4561,4247
2021,Wolverhampton 022,E02002170,6315,3239,3076
2021,Wolverhampton 023,E02002171,7725,3944,3781
2021,Wolverhampton 026,E02002174,7643,3855,3788
2021,Wolverhampton 027,E02002175,7793,3980,3813
2021,Wolverhampton 028,E02002176,7841,3969,3872
2021,Wolverhampton 029,E02002177,11505,5833,5672
2021,Wolverhampton 030,E02002178,8141,4101,4040
2021,Wolverhampton 031,E02002179,6568,3361,3207
2021,Wolverhampton 032,E02002180,6487,3336,3151
2021,Wolverhampton 033,E02002181,8435,4326,4109
2021,Wolverhampton 034,E02002182,6586,3369,3217
2021,Wolverhampton 035,E02006894,14363,7285,7078
