date,geography,geography code,Sex: All persons; measures: Value,Sex: Female; measures: Value,Sex: Male; measures: Value
2021,Bolton 025C,E01004852,1734,847,887
2021,Bolton 025D,E01004877,2074,1072,1002
2021,Bolton 025E,E01004879,1657,859,798
2021,Bolton 026A,E01004830,1754,913,841
2021,Bolton 026B,E01004831,1829,890,939
2021,Bolton 026C,E01004833,1530,760,770
2021,Bolton 026D,E01004839,2370,1213,1157
2021,Bolton 027A,E01004814,1604,810,794
2021,Bolton 027B,E01004855,1479,746,733
2021,Bolton 027C,E01004856,1537,775,762
2021,Bolton 027D,E01004857,1902,951,951
2021,Bolton 028A,E01004891,1540,807,733
2021,Bolton 028B,E01004893,1524,728,796
2021,Bolton 028C,E01004894,1925,969,956
2021,Bolton 028E,E01004901,1764,878,886
2021,Bolton 028F,E01033218,1571,811,760
2021,Bolton 028G,E01033219,1421,715,706
2021,Bolton 029A,E01004816,2939,1453,1486
2021,Bolton 029B,E01004872,1694,884,810
2021,Bolton 029C,E01004873,2021,1048,973
2021,Bolton 029D,E01004875,1669,856,813
2021,Bolton 029E,E01004880,1479,733,746
2021,Bolton 030A,E01004892,1580,823,757
2021,Bolton 030B,E01004896,1315,673,642
2021,Bolton 030C,E01004899,1596,809,787
2021,Bolton 030D,E01004900,1615,840,775
2021,Bolton 031A,E01004776,1822,906,916
2021,Bolton 031B,E01004895,1326,705,621
2021,Bolton 031C,E01004936,2170,1081,1089
2021,Bolton 031D,E01004938,1548,787,761
2021,Bolton 031E,E01004939,1599,796,803
2021,Bolton 032A,E01004858,1586,807,779
2021,Bolton 032B,E01004859,1506,767,739
2021,Bolton 032C,E01004860,1470,765,705
2021,Bolton 032D,E01004902,1847,955,892
2021,Bolton 032E,E01004906,1795,896,899
2021,Bolton 033A,E01004861,1962,1017,945
2021,Bolton 033B,E01004862,1436,732,704
2021,Bolton 033C,E01004863,1586,798,788
2021,Bolton 033D,E01004874,1755,905,850
2021,Bolton 033E,E01004876,1966,988,978
2021,Bolton 034A,E01004903,1445,734,711
2021,Bolton 034B,E01004904,1678,850,828
2021,Bolton 034C,E01004905,1596,812,784
2021,Bolton 034D,E01004907,1310,696,614
2021,Bolton 034E,E01004908,1297,673,624
2021,Bolton 034F,E01004909,1397,746,651
2021,Bolton 034G,E01004910,2051,1035,1016
2021,Bolton 035A,E01004933,1314,649,665
2021,Bolton 035B,E01004934,1442,728,714
2021,Bolton 035C,E01004935,1838,949,889
2021,Bolton 035D,E01004937,1637,800,837
2021,Bolton 035E,E01004940,1431,729,702
2021,Bury 001A,E01005014,1465,725,740
2021,Bury 001B,E01005015,1494,816,678
2021,Bury 001C,E01005016,1494,754,740
2021,Bury 001D,E01005017,1835,939,896
2021,Bury 001E,E01005018,1534,805,729
2021,Bury 001F,E01005021,1218,531,687
2021,Bury 002A,E01005019,1502,784,718
2021,Bury 002B,E01005023,1278,684,594
2021,Bury 002C,E01005046,1478,779,699
2021,Bury 002D,E01005048,1657,848,809
2021,Bury 003A,E01005020,1361,691,670
2021,Bury 003B,E01005022,1497,747,750
2021,Bury 003C,E01005047,1474,771,703
2021,Bury 003D,E01005049,1645,835,810
2021,Bury 003E,E01005051,1524,772,752
2021,Bury 004A,E01004976,1546,803,743
2021,Bury 004B,E01004977,1708,891,817
2021,Bury 004C,E01004978,1857,922,935
2021,Bury 004D,E01004981,1472,751,721
2021,Bury 004E,E01004982,1488,774,714
2021,Bury 005A,E01004961,1450,752,698
2021,Bury 005B,E01004965,1238,604,634
2021,Bury 005C,E01004966,1816,944,872
2021,Bury 005D,E01004967,1191,608,583
2021,Bury 006A,E01004963,1478,767,711
2021,Bury 006B,E01004968,1485,772,713
2021,Bury 006C,E01005050,2124,1123,1001
2021,Bury 006D,E01005052,1444,722,722
2021,Bury 006E,E01005053,1527,771,756
2021,Bury 007A,E01004954,1450,762,688
2021,Bury 007B,E01004955,1357,691,666
2021,Bury 007C,E01004956,1776,929,847
2021,Bury 007D,E01004957,1899,982,917
2021,Bury 007E,E01004960,1670,849,821
2021,Bury 008A,E01004958,1510,774,736
2021,Bury 008B,E01004959,1734,880,854
2021,Bury 008C,E01004979,1812,897,915
2021,Bury 008D,E01004980,1454,709,745
2021,Bury 008E,E01005024,2649,1290,1359
2021,Bury 008F,E01005026,2192,1077,1115
2021,Bury 009A,E01004947,1546,818,728
2021,Bury 009B,E01004948,1871,926,945
2021,Bury 009C,E01004962,2011,1006,1005
2021,Bury 009D,E01004964,1852,944,908
2021,Bury 010A,E01004949,1413,723,690
2021,Bury 010B,E01004950,1488,741,747
2021,Bury 010C,E01004951,1563,809,754
2021,Bury 010D,E01004952,1336,690,646
2021,Bury 010E,E01004953,1533,790,743
2021,Bury 011A,E01005025,1697,857,840
2021,Bury 011B,E01005027,1862,906,956
2021,Bury 011C,E01005028,2235,1143,1092
2021,Bury 011D,E01005029,1985,1010,975
2021,Bury 012A,E01005000,1471,756,715
2021,Bury 012B,E01005001,1278,638,640
2021,Bury 012C,E01005005,1409,747,662
2021,Bury 012D,E01005006,2022,1037,985
2021,Bury 013A,E01005030,1787,908,879
2021,Bury 013B,E01005054,1571,810,761
2021,Bury 013C,E01005059,1786,911,875
2021,Bury 013D,E01005060,1734,880,854
2021,Bury 014A,E01004997,1550,792,758
2021,Bury 014B,E01004998,1656,847,809
2021,Bury 014C,E01004999,1477,770,707
2021,Bury 014D,E01005002,1507,763,744
2021,Bury 014E,E01005003,1485,766,719
2021,Bury 015A,E01004991,1382,721,661
2021,Bury 015B,E01004992,1427,730,697
2021,Bury 015C,E01004993,1988,1002,986
2021,Bury 015D,E01004994,1383,700,683
2021,Bury 016A,E01004990,1586,833,753
2021,Bury 016B,E01004996,1511,739,772
2021,Bury 016C,E01005004,1579,786,793
2021,Bury 016D,E01005008,2172,1127,1045
2021,Bury 016E,E01005009,1766,842,924
2021,Bury 017A,E01004945,1534,789,745
2021,Bury 017B,E01005055,1448,730,718
2021,Bury 017C,E01005056,1272,640,632
2021,Bury 017D,E01005057,1618,843,775
2021,Bury 017E,E01005058,1347,683,664
2021,Bury 018A,E01004995,1501,769,732
2021,Bury 018B,E01005010,1605,835,770
2021,Bury 018C,E01005012,1756,901,855
2021,Bury 018D,E01005013,2622,1371,1251
2021,Bury 019A,E01004984,1393,702,691
2021,Bury 019B,E01004985,1462,716,746
2021,Bury 019C,E01004989,1421,721,700
2021,Bury 019D,E01005007,1509,778,731
2021,Bury 019E,E01005011,1430,706,724
2021,Bury 020A,E01004983,1355,664,691
2021,Bury 020B,E01004986,1627,843,784
2021,Bury 020C,E01004987,1310,672,638
2021,Bury 020D,E01004988,1387,712,675
2021,Bury 021A,E01004941,1869,984,885
2021,Bury 021B,E01004942,1700,914,786
2021,Bury 021C,E01004943,1837,954,883
2021,Bury 021D,E01004944,1517,765,752
2021,Bury 021E,E01004946,1679,922,757
2021,Bury 022A,E01004969,1509,740,769
2021,Bury 022B,E01004970,1626,828,798
2021,Bury 022C,E01004971,1480,715,765
2021,Bury 022D,E01005034,1789,876,913
2021,Bury 023A,E01004972,1494,769,725
2021,Bury 023B,E01004973,1544,773,771
2021,Bury 023C,E01004975,1498,767,731
2021,Bury 023D,E01005039,1575,832,743
2021,Bury 023E,E01005045,1619,839,780
2021,Bury 024A,E01004974,1411,711,700
2021,Bury 024B,E01005033,1675,851,824
2021,Bury 024C,E01005036,1982,942,1040
2021,Bury 024D,E01005037,1493,758,735
2021,Bury 025A,E01005031,1533,788,745
2021,Bury 025B,E01005032,1341,719,622
2021,Bury 025C,E01005035,1452,734,718
2021,Bury 025D,E01005038,1357,688,669
2021,Bury 026A,E01005040,1845,919,926
2021,Bury 026B,E01005041,1857,938,919
2021,Bury 026C,E01005042,1952,1013,939
2021,Bury 026D,E01005043,1947,978,969
2021,Bury 026E,E01005044,1964,957,1007
2021,Manchester 001A,E01005098,1631,863,768
2021,Manchester 001B,E01005099,1943,1093,850
2021,Manchester 001C,E01005100,1658,881,777
2021,Manchester 001D,E01005102,1370,700,670
2021,Manchester 001E,E01005103,1832,981,851
2021,Manchester 002A,E01005101,1871,971,900
2021,Manchester 002B,E01005135,1866,933,933
2021,Manchester 002C,E01005136,1512,752,760
2021,Manchester 002D,E01005138,2480,1294,1186
2021,Manchester 002F,E01034107,1412,726,686
2021,Manchester 002G,E01034108,2074,1054,1020
2021,Manchester 003B,E01005139,1966,1047,919
2021,Manchester 003C,E01005141,1974,1018,956
2021,Manchester 003D,E01005251,1678,863,815
2021,Manchester 003E,E01005252,1929,979,950
2021,Manchester 003F,E01033685,1586,779,807
2021,Manchester 003G,E01033687,1341,669,672
2021,Manchester 004A,E01005104,1975,961,1014
2021,Manchester 004B,E01005160,1974,992,982
2021,Manchester 004C,E01005161,1815,939,876
2021,Manchester 004D,E01005162,1897,933,964
2021,Manchester 004E,E01005163,1786,893,893
2021,Manchester 005A,E01005247,1421,749,672
2021,Manchester 005B,E01005248,1329,706,623
2021,Manchester 005C,E01005249,2199,1139,1060
2021,Manchester 005D,E01005250,2233,1205,1028
2021,Manchester 005E,E01005253,1704,886,818
2021,Manchester 005F,E01005254,1606,803,803
2021,Manchester 006A,E01005164,2343,1147,1196
2021,Manchester 006B,E01005205,2193,1175,1018
2021,Manchester 006C,E01005206,1875,900,975
2021,Manchester 006D,E01005207,2018,1033,985
2021,Manchester 007A,E01005223,1617,832,785
2021,Manchester 007B,E01005224,2118,1134,984
2021,Manchester 007C,E01005225,2094,1102,992
2021,Manchester 007D,E01005226,1939,985,954
2021,Manchester 007E,E01005229,1502,771,731
2021,Manchester 008A,E01005145,3003,1470,1533
2021,Manchester 008C,E01005149,2184,1109,1075
2021,Manchester 008D,E01005165,2348,1094,1254
2021,Manchester 008E,E01005166,2139,1045,1094
2021,Manchester 008F,E01005167,2315,1173,1142
2021,Manchester 008G,E01034109,1525,769,756
2021,Manchester 008H,E01034110,1497,753,744
2021,Manchester 009A,E01005202,2383,1196,1187
2021,Manchester 009B,E01005203,2024,1006,1018
2021,Manchester 009D,E01005227,2078,1064,1014
2021,Manchester 009E,E01005228,2250,1234,1016
2021,Manchester 009F,E01033678,1776,902,874
2021,Manchester 009G,E01033679,1399,707,692
2021,Manchester 011A,E01005256,2640,1343,1297
2021,Manchester 011B,E01005257,2009,1070,939
2021,Manchester 011C,E01005258,1798,910,888
2021,Manchester 011D,E01005259,1773,933,840
2021,Manchester 011E,E01005260,1468,753,715
2021,Manchester 012A,E01005093,1842,925,917
2021,Manchester 012B,E01005094,1694,898,796
2021,Manchester 012C,E01005097,1950,1006,944
2021,Manchester 012D,E01005255,1664,831,833
2021,Manchester 012E,E01005261,1786,943,843
2021,Manchester 015A,E01005092,1946,1031,915
2021,Manchester 015C,E01005105,2956,1456,1500
2021,Manchester 015D,E01005106,2334,1140,1194
2021,Manchester 015E,E01005107,2033,1049,984
2021,Manchester 015F,E01033668,1154,537,617
2021,Manchester 015G,E01033669,1427,720,707
2021,Manchester 017D,E01005189,1688,868,820
2021,Manchester 017E,E01005190,2449,1217,1232
2021,Manchester 017G,E01034111,1571,825,746
2021,Manchester 017H,E01034112,1851,950,901
2021,Manchester 017I,E01034113,1486,760,726
2021,Manchester 017J,E01034114,1917,962,955
2021,Manchester 018A,E01005061,1792,916,876
2021,Manchester 018C,E01005063,2118,1054,1064
2021,Manchester 018D,E01005065,2173,1069,1104
2021,Manchester 018E,E01005066,1051,441,610
2021,Manchester 018F,E01034115,1894,973,921
2021,Manchester 018G,E01034116,1109,519,590
2021,Manchester 019A,E01005208,2808,1491,1317
2021,Manchester 019C,E01005210,2646,1440,1206
2021,Manchester 019D,E01005214,2389,1146,1243
2021,Manchester 019E,E01034117,2202,1127,1075
2021,Manchester 019F,E01034118,1026,473,553
2021,Manchester 020A,E01005067,2075,1037,1038
2021,Manchester 020B,E01005186,2896,1452,1444
2021,Manchester 020C,E01005232,1926,943,983
2021,Manchester 020D,E01005235,2079,1052,1027
2021,Manchester 020E,E01005239,1803,951,852
2021,Manchester 021A,E01005187,2246,1151,1095
2021,Manchester 021B,E01005188,1919,988,931
2021,Manchester 021C,E01005191,1860,1000,860
2021,Manchester 021D,E01005192,1732,841,891
2021,Manchester 021E,E01005193,1770,872,898
2021,Manchester 022B,E01005230,2094,977,1117
2021,Manchester 022C,E01005231,2503,1279,1224
2021,Manchester 022D,E01005236,2267,1053,1214
2021,Manchester 022E,E01005237,2037,984,1053
2021,Manchester 022H,E01034119,2667,1418,1249
2021,Manchester 023A,E01005195,2447,1307,1140
2021,Manchester 023C,E01005197,1727,865,862
2021,Manchester 023D,E01005198,2052,1054,998
2021,Manchester 023E,E01005201,2127,1068,1059
2021,Manchester 023F,E01034120,1777,873,904
2021,Manchester 023G,E01034121,1422,731,691
2021,Manchester 024B,E01005243,2911,1510,1401
2021,Manchester 024C,E01005245,2806,1427,1379
2021,Manchester 024D,E01005246,2541,1332,1209
2021,Manchester 024E,E01034122,1870,963,907
2021,Manchester 024F,E01034123,1762,880,882
2021,Manchester 025C,E01005244,2993,1533,1460
2021,Manchester 025D,E01005285,1536,742,794
2021,Manchester 025E,E01005288,1823,889,934
2021,Manchester 025F,E01034124,1568,772,796
2021,Manchester 025G,E01034125,1557,796,761
2021,Manchester 025H,E01034126,1655,846,809
2021,Manchester 025I,E01034127,1362,668,694
2021,Manchester 026A,E01005280,2179,1113,1066
2021,Manchester 026B,E01005281,2572,1370,1202
2021,Manchester 026C,E01005284,2598,1157,1441
2021,Manchester 026D,E01005286,2300,1087,1213
2021,Manchester 026E,E01005287,2347,1186,1161
2021,Manchester 028A,E01005297,2436,1178,1258
2021,Manchester 028B,E01005298,1814,902,912
2021,Manchester 028C,E01005302,2109,1026,1083
2021,Manchester 028E,E01033680,1261,564,697
2021,Manchester 028F,E01033686,1319,624,695
2021,Manchester 029A,E01005150,1696,792,904
2021,Manchester 029B,E01005151,1477,708,769
2021,Manchester 029C,E01005152,1436,736,700
2021,Manchester 029D,E01005159,1610,847,763
2021,Manchester 029E,E01005296,1567,809,758
2021,Manchester 029F,E01005299,1579,793,786
2021,Manchester 030A,E01005178,2010,1064,946
2021,Manchester 030B,E01005179,2230,1143,1087
2021,Manchester 030C,E01005180,1920,1000,920
2021,Manchester 030D,E01005181,2227,1113,1114
2021,Manchester 030E,E01005182,1619,872,747
2021,Manchester 030F,E01005183,1792,879,913
2021,Manchester 031A,E01005219,2277,996,1281
2021,Manchester 031B,E01005220,2137,1092,1045
2021,Manchester 031C,E01005221,2557,1225,1332
2021,Manchester 031D,E01005222,2164,1093,1071
2021,Manchester 032A,E01005184,2295,1208,1087
2021,Manchester 032B,E01005185,3260,1695,1565
2021,Manchester 032C,E01005271,1985,998,987
2021,Manchester 032F,E01034128,3735,1913,1822
2021,Manchester 033A,E01005154,1427,730,697
2021,Manchester 033B,E01005156,1479,758,721
2021,Manchester 033C,E01005158,1492,785,707
2021,Manchester 033D,E01005300,1548,790,758
2021,Manchester 033E,E01005301,1482,756,726
2021,Manchester 034A,E01005118,1472,746,726
2021,Manchester 034B,E01005120,1901,973,928
2021,Manchester 034C,E01005215,2045,1016,1029
2021,Manchester 034D,E01005216,1529,783,746
2021,Manchester 034E,E01005217,2053,1036,1017
2021,Manchester 034F,E01005218,1689,842,847
2021,Manchester 035A,E01005270,1768,946,822
2021,Manchester 035B,E01005272,1973,1028,945
2021,Manchester 035C,E01005273,1667,857,810
2021,Manchester 035D,E01005278,1854,939,915
2021,Manchester 035E,E01005279,2199,1177,1022
2021,Manchester 036A,E01005305,1708,838,870
2021,Manchester 036B,E01005309,2229,1125,1104
2021,Manchester 036C,E01005310,1986,1061,925
2021,Manchester 036D,E01005311,1825,914,911
2021,Manchester 036E,E01005312,1982,952,1030
2021,Manchester 037A,E01005082,1799,934,865
2021,Manchester 037B,E01005153,1544,763,781
2021,Manchester 037C,E01005155,1434,751,683
2021,Manchester 037D,E01005157,1529,812,717
2021,Manchester 038A,E01005274,1751,911,840
2021,Manchester 038B,E01005275,1781,908,873
2021,Manchester 038C,E01005276,1464,766,698
2021,Manchester 038D,E01005277,1677,852,825
2021,Manchester 039A,E01005076,1348,684,664
2021,Manchester 039C,E01005081,1822,982,840
2021,Manchester 039D,E01005083,1838,852,986
2021,Manchester 039E,E01033670,1446,703,743
2021,Manchester 039F,E01033671,1788,941,847
2021,Manchester 040A,E01005125,1574,834,740
2021,Manchester 040B,E01005304,1959,963,996
2021,Manchester 040C,E01005306,1580,784,796
2021,Manchester 040D,E01005307,1803,914,889
2021,Manchester 040E,E01005308,1688,882,806
2021,Manchester 041A,E01005119,1738,916,822
2021,Manchester 041B,E01005121,1687,888,799
2021,Manchester 041C,E01005122,1913,996,917
2021,Manchester 041D,E01005123,1774,915,859
2021,Manchester 041E,E01005124,1862,983,879
2021,Manchester 042A,E01005077,1677,909,768
2021,Manchester 042B,E01005078,1553,722,831
2021,Manchester 042C,E01005079,1643,840,803
2021,Manchester 042D,E01005084,2010,1075,935
2021,Manchester 043A,E01005172,1532,728,804
2021,Manchester 043B,E01005173,1618,837,781
2021,Manchester 043C,E01005174,1556,782,774
2021,Manchester 043D,E01005175,1590,799,791
2021,Manchester 043E,E01005176,1682,858,824
2021,Manchester 043F,E01005177,1303,686,617
2021,Manchester 044A,E01005115,1898,969,929
2021,Manchester 044B,E01005262,1785,921,864
2021,Manchester 044C,E01005264,1649,864,785
2021,Manchester 044D,E01005265,1738,942,796
2021,Manchester 044E,E01005266,2054,1121,933
2021,Manchester 045A,E01005126,2003,1019,984
2021,Manchester 045B,E01005168,1404,714,690
2021,Manchester 045C,E01005169,1369,687,682
2021,Manchester 045D,E01005170,1520,773,747
2021,Manchester 045E,E01005171,1746,894,852
2021,Manchester 046A,E01005263,1736,790,946
2021,Manchester 046B,E01005267,1524,775,749
2021,Manchester 046C,E01005268,2187,1095,1092
2021,Manchester 046D,E01005269,1535,782,753
2021,Manchester 047A,E01005069,1418,740,678
2021,Manchester 047B,E01005111,1460,794,666
2021,Manchester 047C,E01005113,1672,842,830
2021,Manchester 047D,E01005114,1745,892,853
2021,Manchester 047E,E01005116,2089,1094,995
2021,Manchester 048A,E01005071,1735,901,834
2021,Manchester 048B,E01005072,1781,919,862
2021,Manchester 048C,E01005073,1536,776,760
2021,Manchester 048D,E01005112,1723,883,840
2021,Manchester 048E,E01005117,2455,1211,1244
2021,Manchester 049A,E01005085,1673,904,769
2021,Manchester 049B,E01005086,1912,1018,894
2021,Manchester 049C,E01005089,1970,1028,942
2021,Manchester 049D,E01005289,1701,894,807
2021,Manchester 049E,E01005295,2641,1354,1287
2021,Manchester 050A,E01005087,2304,1153,1151
2021,Manchester 050B,E01005088,1933,1041,892
2021,Manchester 050C,E01005090,1890,1009,881
2021,Manchester 050D,E01005091,2381,1263,1118
2021,Manchester 050E,E01005291,1481,758,723
2021,Manchester 051A,E01005068,1690,877,813
2021,Manchester 051B,E01005070,1847,947,900
2021,Manchester 051C,E01005074,1623,838,785
2021,Manchester 051D,E01005075,1550,855,695
2021,Manchester 051E,E01005319,2323,1254,1069
2021,Manchester 052A,E01005290,1688,884,804
2021,Manchester 052B,E01005292,1523,818,705
2021,Manchester 052C,E01005293,1174,600,574
2021,Manchester 052D,E01005294,1617,823,794
2021,Manchester 052E,E01005317,2020,999,1021
2021,Manchester 053A,E01005313,1514,808,706
2021,Manchester 053B,E01005314,1695,911,784
2021,Manchester 053C,E01005315,1724,889,835
2021,Manchester 053D,E01005316,1642,830,812
2021,Manchester 053E,E01005318,1990,1072,918
2021,Manchester 054A,E01005130,1447,672,775
2021,Manchester 054B,E01033651,1691,773,918
2021,Manchester 054C,E01033658,1394,613,781
2021,Manchester 054D,E01033664,1859,798,1061
2021,Manchester 054E,E01033667,1491,665,826
2021,Manchester 055A,E01005128,2026,1018,1008
2021,Manchester 055B,E01033653,1851,798,1053
2021,Manchester 055C,E01033654,1791,685,1106
2021,Manchester 055E,E01033661,1988,904,1084
2021,Manchester 055F,E01034129,1082,481,601
2021,Manchester 055G,E01034130,1391,576,815
2021,Manchester 056A,E01005143,3006,1500,1506
2021,Manchester 056B,E01033655,1267,538,729
2021,Manchester 056C,E01033665,1523,649,874
2021,Manchester 056D,E01033676,2006,1053,953
2021,Manchester 057A,E01005212,3127,1613,1514
2021,Manchester 057B,E01033656,2719,1418,1301
2021,Manchester 057C,E01033662,2014,956,1058
2021,Manchester 058A,E01005142,2291,1155,1136
2021,Manchester 058B,E01005147,2783,1407,1376
2021,Manchester 058C,E01033674,2080,685,1395
2021,Manchester 058D,E01033675,2207,1125,1082
2021,Manchester 059A,E01005213,2397,1138,1259
2021,Manchester 059B,E01033660,1438,665,773
2021,Manchester 059C,E01033672,1704,785,919
2021,Manchester 059D,E01033673,1444,600,844
2021,Manchester 060A,E01033677,1019,436,583
2021,Manchester 060B,E01033681,1330,602,728
2021,Manchester 060C,E01033682,1222,518,704
2021,Manchester 060E,E01034131,1025,399,626
2021,Manchester 060F,E01034132,1832,765,1067
2021,Manchester 061A,E01005129,1842,897,945
2021,Manchester 061B,E01005132,2137,1083,1054
2021,Manchester 061C,E01034133,1868,925,943
2021,Manchester 061D,E01034134,1193,554,639
2021,Manchester 062D,E01033684,1820,810,1010
2021,Manchester 062B,E01033688,1708,834,874
2021,Manchester 062A,E01034135,1114,477,637
2021,Manchester 062C,E01034136,1009,426,583
2021,Manchester 063B,E01005233,2937,1432,1505
2021,Manchester 063A,E01005234,2313,1150,1163
2021,Manchester 063D,E01005238,2298,1133,1165
2021,Manchester 063C,E01034137,1732,830,902
2021,Manchester 064C,E01005199,2512,1286,1226
2021,Manchester 064A,E01005200,2459,1292,1167
2021,Manchester 064B,E01034138,1385,682,703
2021,Oldham 001A,E01005357,1428,726,702
2021,Oldham 001B,E01005358,1568,803,765
2021,Oldham 001C,E01005359,1564,796,768
2021,Oldham 001D,E01005360,1380,701,679
2021,Oldham 002A,E01005441,1527,782,745
2021,Oldham 002B,E01005442,1329,675,654
