date,geography,geography code,Sex: All persons; measures: Value,Sex: Female; measures: Value,Sex: Male; measures: Value
2021,Oldham 012C,E01005454,0,0,0
2021,Oldham 012D,E01005455,1,0,1
2021,Oldham 012E,E01005456,12,7,5
2021,Oldham 013A,E01005407,0,0,0
2021,Oldham 013B,E01005412,0,0,0
2021,Oldham 013C,E01005416,1,1,0
2021,Oldham 013D,E01005417,0,0,0
2021,Oldham 014A,E01005348,2,0,2
2021,Oldham 014B,E01005350,7,6,1
2021,Oldham 014C,E01005432,5,4,1
2021,Oldham 014D,E01005433,4,2,2
2021,Oldham 015A,E01005329,2,1,1
2021,Oldham 015B,E01005330,0,0,0
2021,Oldham 015C,E01005333,0,0,0
2021,Oldham 015D,E01005336,0,0,0
2021,Oldham 016A,E01005349,18,10,8
2021,Oldham 016B,E01005351,11,4,7
2021,Oldham 016C,E01005352,5,4,1
2021,Oldham 016D,E01005353,6,1,5
2021,Oldham 016E,E01005354,4,2,2
2021,Oldham 017A,E01005327,3,2,1
2021,Oldham 017B,E01005328,1,0,1
2021,Oldham 017C,E01005331,4,3,1
2021,Oldham 017D,E01005334,0,0,0
2021,Oldham 017E,E01005338,0,0,0
2021,Oldham 018A,E01005387,0,0,0
2021,Oldham 018B,E01005388,0,0,0
2021,Oldham 018C,E01005389,1,1,0
2021,Oldham 018D,E01005418,0,0,0
2021,Oldham 019A,E01005428,17,7,10
2021,Oldham 019B,E01005431,8,3,5
2021,Oldham 019C,E01005450,25,11,14
2021,Oldham 019D,E01005451,2,2,0
2021,Oldham 020C,E01005408,0,0,0
2021,Oldham 020D,E01005409,0,0,0
2021,Oldham 020E,E01032922,0,0,0
2021,Oldham 021A,E01005406,1,1,0
2021,Oldham 021B,E01005413,0,0,0
2021,Oldham 021C,E01005419,1,1,0
2021,Oldham 021D,E01005420,0,0,0
2021,Oldham 022A,E01005321,10,4,6
2021,Oldham 022B,E01005326,12,9,3
2021,Oldham 022C,E01005427,9,6,3
2021,Oldham 022D,E01005429,7,3,4
2021,Oldham 022E,E01005430,14,7,7
2021,Oldham 024A,E01005320,9,4,5
2021,Oldham 024B,E01005434,13,9,4
2021,Oldham 024C,E01005437,15,9,6
2021,Oldham 024D,E01005459,10,5,5
2021,Oldham 026A,E01005383,20,10,10
2021,Oldham 026D,E01005386,1,1,0
2021,Oldham 026E,E01032556,0,0,0
2021,Oldham 026F,E01032557,1,1,0
2021,Oldham 027A,E01005342,1,0,1
2021,Oldham 027B,E01005343,2,0,2
2021,Oldham 027C,E01005344,5,3,2
2021,Oldham 027D,E01005381,5,2,3
2021,Oldham 028A,E01005332,0,0,0
2021,Oldham 028B,E01005341,0,0,0
2021,Oldham 028C,E01005345,0,0,0
2021,Oldham 028D,E01005346,0,0,0
2021,Oldham 028E,E01005347,0,0,0
2021,Oldham 029A,E01005322,1,1,0
2021,Oldham 029B,E01005323,1,0,1
2021,Oldham 029C,E01005324,5,2,3
2021,Oldham 029D,E01005325,1,1,0
2021,Oldham 029E,E01005438,17,7,10
2021,Oldham 030A,E01005377,0,0,0
2021,Oldham 030B,E01005379,0,0,0
2021,Oldham 030C,E01005380,0,0,0
2021,Oldham 030D,E01005382,5,1,4
2021,Oldham 030E,E01005439,0,0,0
2021,Oldham 031A,E01005362,0,0,0
2021,Oldham 031B,E01005364,0,0,0
2021,Oldham 031C,E01005368,0,0,0
2021,Oldham 031D,E01005376,1,1,0
2021,Oldham 031E,E01005378,1,0,1
2021,Oldham 032A,E01005363,0,0,0
2021,Oldham 032B,E01005369,1,0,1
2021,Oldham 032C,E01005370,8,3,5
2021,Oldham 032D,E01005371,1,0,1
2021,Oldham 033A,E01005365,0,0,0
2021,Oldham 033B,E01005366,2,1,1
2021,Oldham 033C,E01005367,0,0,0
2021,Oldham 033D,E01005440,1,1,0
2021,Oldham 034A,E01005372,0,0,0
2021,Oldham 034B,E01005373,0,0,0
2021,Oldham 034C,E01005374,0,0,0
2021,Oldham 034D,E01005375,0,0,0
2021,Oldham 036C,E01005460,7,6,1
2021,Oldham 036D,E01005463,7,4,3
2021,Oldham 036A,E01034232,9,3,6
2021,Oldham 036B,E01034233,4,1,3
2021,Oldham 037B,E01005435,19,11,8
2021,Oldham 037D,E01005436,4,1,3
2021,Oldham 037A,E01005461,8,6,2
2021,Oldham 037C,E01005462,7,5,2
2021,Rochdale 001A,E01005518,0,0,0
2021,Rochdale 001B,E01005520,0,0,0
2021,Rochdale 001C,E01005522,0,0,0
2021,Rochdale 001D,E01005523,0,0,0
2021,Rochdale 002A,E01005519,0,0,0
2021,Rochdale 002B,E01005594,0,0,0
2021,Rochdale 002C,E01005597,0,0,0
2021,Rochdale 002D,E01005598,2,2,0
2021,Rochdale 003A,E01005516,0,0,0
2021,Rochdale 003B,E01005517,0,0,0
2021,Rochdale 003C,E01005521,0,0,0
2021,Rochdale 003D,E01005596,2,2,0
2021,Rochdale 004A,E01005578,6,4,2
2021,Rochdale 004B,E01005579,2,1,1
2021,Rochdale 004C,E01005586,14,9,5
2021,Rochdale 004D,E01005593,2,1,1
2021,Rochdale 004E,E01005595,0,0,0
2021,Rochdale 005A,E01005489,0,0,0
2021,Rochdale 005B,E01005490,2,0,2
2021,Rochdale 005C,E01005491,0,0,0
2021,Rochdale 005D,E01005493,1,1,0
2021,Rochdale 005E,E01005494,7,1,6
2021,Rochdale 005F,E01005495,5,2,3
2021,Rochdale 006A,E01005488,0,0,0
2021,Rochdale 006B,E01005492,1,1,0
2021,Rochdale 006C,E01005499,0,0,0
2021,Rochdale 006D,E01005571,3,0,3
2021,Rochdale 007A,E01005570,0,0,0
2021,Rochdale 007B,E01005572,0,0,0
2021,Rochdale 007C,E01005573,0,0,0
2021,Rochdale 007D,E01005574,0,0,0
2021,Rochdale 007E,E01005587,0,0,0
2021,Rochdale 007F,E01005588,0,0,0
2021,Rochdale 008A,E01005580,10,3,7
2021,Rochdale 008B,E01005581,12,8,4
2021,Rochdale 008D,E01005583,10,7,3
2021,Rochdale 008F,E01005585,4,3,1
2021,Rochdale 008H,E01034234,1,0,1
2021,Rochdale 008I,E01034235,19,7,12
2021,Rochdale 009A,E01005496,0,0,0
2021,Rochdale 009B,E01005589,0,0,0
2021,Rochdale 009C,E01005590,4,4,0
2021,Rochdale 009D,E01005591,0,0,0
2021,Rochdale 009E,E01005592,3,0,3
2021,Rochdale 010A,E01005472,1,0,1
2021,Rochdale 010B,E01005473,7,5,2
2021,Rochdale 010C,E01005482,14,8,6
2021,Rochdale 010D,E01005483,7,3,4
2021,Rochdale 010E,E01005484,9,6,3
2021,Rochdale 010F,E01005486,8,4,4
2021,Rochdale 010G,E01005487,6,4,2
2021,Rochdale 011A,E01005474,1,0,1
2021,Rochdale 011B,E01005575,1,1,0
2021,Rochdale 011C,E01005576,0,0,0
2021,Rochdale 011D,E01005577,0,0,0
2021,Rochdale 012A,E01005469,0,0,0
2021,Rochdale 012B,E01005563,19,11,8
2021,Rochdale 012C,E01005565,0,0,0
2021,Rochdale 012D,E01005566,7,3,4
2021,Rochdale 012E,E01005568,17,7,10
2021,Rochdale 012F,E01005569,6,0,6
2021,Rochdale 013A,E01005556,1,0,1
2021,Rochdale 013B,E01005559,1,0,1
2021,Rochdale 013C,E01005560,0,0,0
2021,Rochdale 013D,E01005567,0,0,0
2021,Rochdale 014A,E01005555,0,0,0
2021,Rochdale 014B,E01005557,0,0,0
2021,Rochdale 014C,E01005558,0,0,0
2021,Rochdale 014D,E01005561,0,0,0
2021,Rochdale 014E,E01005562,1,0,1
2021,Rochdale 015A,E01005470,12,4,8
2021,Rochdale 015B,E01005471,6,1,5
2021,Rochdale 015C,E01005475,0,0,0
2021,Rochdale 015D,E01005485,14,4,10
2021,Rochdale 015E,E01005564,33,18,15
2021,Rochdale 016A,E01005464,1,1,0
2021,Rochdale 016B,E01005465,0,0,0
2021,Rochdale 016C,E01005466,1,0,1
2021,Rochdale 016D,E01005467,0,0,0
2021,Rochdale 016E,E01005468,1,0,1
2021,Rochdale 017A,E01005476,0,0,0
2021,Rochdale 017B,E01005477,4,2,2
2021,Rochdale 017C,E01005478,3,2,1
2021,Rochdale 017D,E01005479,2,1,1
2021,Rochdale 017E,E01005480,1,0,1
2021,Rochdale 017F,E01005481,1,0,1
2021,Rochdale 018A,E01005497,0,0,0
2021,Rochdale 018B,E01005501,1,1,0
2021,Rochdale 018C,E01005502,0,0,0
2021,Rochdale 018D,E01005504,0,0,0
2021,Rochdale 018E,E01005505,0,0,0
2021,Rochdale 018F,E01005509,0,0,0
2021,Rochdale 019A,E01005510,0,0,0
2021,Rochdale 019B,E01005511,1,1,0
2021,Rochdale 019C,E01005512,0,0,0
2021,Rochdale 019D,E01005513,0,0,0
2021,Rochdale 019E,E01005514,1,1,0
2021,Rochdale 019F,E01005515,0,0,0
2021,Rochdale 020A,E01005498,2,2,0
2021,Rochdale 020B,E01005500,1,0,1
2021,Rochdale 020C,E01005503,0,0,0
2021,Rochdale 020D,E01005506,0,0,0
2021,Rochdale 020E,E01005507,6,2,4
2021,Rochdale 020F,E01005508,1,1,0
2021,Rochdale 021A,E01005524,1,0,1
2021,Rochdale 021B,E01005525,6,3,3
2021,Rochdale 021C,E01005526,3,0,3
2021,Rochdale 021D,E01005528,4,1,3
2021,Rochdale 021E,E01005536,2,2,0
2021,Rochdale 021F,E01005543,1,0,1
2021,Rochdale 022A,E01005527,3,2,1
2021,Rochdale 022B,E01005529,0,0,0
2021,Rochdale 022C,E01005551,2,2,0
2021,Rochdale 022D,E01005552,8,6,2
2021,Rochdale 022E,E01005553,1,0,1
2021,Rochdale 022F,E01005554,2,2,0
2021,Rochdale 023A,E01005534,1,0,1
2021,Rochdale 023B,E01005535,8,6,2
2021,Rochdale 023C,E01005537,0,0,0
2021,Rochdale 023D,E01005538,0,0,0
2021,Rochdale 023E,E01005540,0,0,0
2021,Rochdale 023F,E01005541,0,0,0
2021,Rochdale 023G,E01005542,0,0,0
2021,Rochdale 024A,E01005533,2,1,1
2021,Rochdale 024B,E01005539,0,0,0
2021,Rochdale 024C,E01005546,5,2,3
2021,Rochdale 024D,E01005547,2,1,1
2021,Rochdale 024E,E01005548,0,0,0
2021,Rochdale 025A,E01005530,0,0,0
2021,Rochdale 025B,E01005531,0,0,0
2021,Rochdale 025C,E01005532,1,1,0
2021,Rochdale 025D,E01005544,2,1,1
2021,Rochdale 025E,E01005545,0,0,0
2021,Rochdale 025F,E01005549,0,0,0
2021,Rochdale 025G,E01005550,2,0,2
2021,Salford 001A,E01005659,0,0,0
2021,Salford 001B,E01005660,1,1,0
2021,Salford 001C,E01005663,5,4,1
2021,Salford 001D,E01005664,3,2,1
2021,Salford 001E,E01005665,11,7,4
2021,Salford 002A,E01005703,0,0,0
2021,Salford 002B,E01005704,3,2,1
2021,Salford 002C,E01005706,0,0,0
2021,Salford 002D,E01005708,2,0,2
2021,Salford 003A,E01005702,4,3,1
2021,Salford 003C,E01005707,3,1,2
2021,Salford 003D,E01033976,4,1,3
2021,Salford 003E,E01033977,0,0,0
2021,Salford 004A,E01005661,0,0,0
2021,Salford 004B,E01005662,0,0,0
2021,Salford 004C,E01005709,2,1,1
2021,Salford 004D,E01005710,5,3,2
2021,Salford 005A,E01005670,1,1,0
2021,Salford 005B,E01005672,7,4,3
2021,Salford 005C,E01005676,2,1,1
2021,Salford 005D,E01005677,1,0,1
2021,Salford 006A,E01005686,5,4,1
2021,Salford 006B,E01005688,0,0,0
2021,Salford 006C,E01005691,0,0,0
2021,Salford 006D,E01005692,2,0,2
2021,Salford 007A,E01005711,1,1,0
2021,Salford 007B,E01005712,1,1,0
2021,Salford 007C,E01005713,0,0,0
2021,Salford 007D,E01005714,1,0,1
2021,Salford 007E,E01005715,1,1,0
2021,Salford 007F,E01005718,1,1,0
2021,Salford 008A,E01005673,0,0,0
2021,Salford 008C,E01005678,5,3,2
2021,Salford 008D,E01005679,6,5,1
2021,Salford 008E,E01033978,2,0,2
2021,Salford 008F,E01033979,1,0,1
2021,Salford 009A,E01005687,1,1,0
2021,Salford 009B,E01005689,1,0,1
2021,Salford 009C,E01005690,1,0,1
2021,Salford 009D,E01005693,0,0,0
2021,Salford 010A,E01005646,3,0,3
2021,Salford 010B,E01005649,1,0,1
2021,Salford 010C,E01005650,3,2,1
2021,Salford 010D,E01005651,5,3,2
2021,Salford 011A,E01005647,6,2,4
2021,Salford 011B,E01005648,12,8,4
2021,Salford 011C,E01005652,8,3,5
2021,Salford 011D,E01005653,13,6,7
2021,Salford 012A,E01005671,0,0,0
2021,Salford 012B,E01005674,2,2,0
2021,Salford 012C,E01005694,3,2,1
2021,Salford 012D,E01005696,1,0,1
2021,Salford 012E,E01005698,1,1,0
2021,Salford 012F,E01005700,3,1,2
2021,Salford 013A,E01005716,0,0,0
2021,Salford 013B,E01005717,3,2,1
2021,Salford 013C,E01005734,0,0,0
2021,Salford 013D,E01005735,0,0,0
2021,Salford 013E,E01005736,0,0,0
2021,Salford 013F,E01005737,0,0,0
2021,Salford 013G,E01005739,3,0,3
2021,Salford 014A,E01005695,2,0,2
2021,Salford 014B,E01005697,0,0,0
2021,Salford 014C,E01005738,4,3,1
2021,Salford 014D,E01005740,0,0,0
2021,Salford 014E,E01005741,2,1,1
2021,Salford 014F,E01005742,1,1,0
2021,Salford 015A,E01005625,2,1,1
2021,Salford 015B,E01005627,1,0,1
2021,Salford 015C,E01005699,0,0,0
2021,Salford 015D,E01005701,1,1,0
2021,Salford 017A,E01005624,5,1,4
2021,Salford 017B,E01005680,0,0,0
2021,Salford 017C,E01005683,1,1,0
2021,Salford 017G,E01033980,15,9,6
2021,Salford 017H,E01033981,14,6,8
2021,Salford 018A,E01005622,3,2,1
2021,Salford 018B,E01005623,0,0,0
2021,Salford 018C,E01005626,0,0,0
2021,Salford 018D,E01005628,7,1,6
2021,Salford 019A,E01005725,1,1,0
2021,Salford 019B,E01005726,5,2,3
2021,Salford 019C,E01005727,0,0,0
2021,Salford 019D,E01005728,2,1,1
2021,Salford 019E,E01005733,0,0,0
2021,Salford 020A,E01005631,2,0,2
2021,Salford 020B,E01005632,3,1,2
2021,Salford 020C,E01005633,0,0,0
2021,Salford 020D,E01005634,0,0,0
2021,Salford 020E,E01005635,1,1,0
2021,Salford 020F,E01005636,0,0,0
2021,Salford 020G,E01005637,1,1,0
2021,Salford 021A,E01005629,2,1,1
2021,Salford 021B,E01005630,1,0,1
2021,Salford 021C,E01005719,7,5,2
2021,Salford 021E,E01005722,4,1,3
2021,Salford 021F,E01005723,2,0,2
2021,Salford 021G,E01005724,0,0,0
2021,Salford 021H,E01033982,5,1,4
2021,Salford 021I,E01033983,4,1,3
2021,Salford 023A,E01005654,11,6,5
2021,Salford 023B,E01005656,8,2,6
2021,Salford 023C,E01005657,5,3,2
2021,Salford 023D,E01005721,2,2,0
2021,Salford 024C,E01005681,8,5,3
2021,Salford 024D,E01005682,6,4,2
2021,Salford 024E,E01033984,10,5,5
2021,Salford 025A,E01005729,0,0,0
2021,Salford 025B,E01005730,3,1,2
2021,Salford 025C,E01005731,2,1,1
2021,Salford 025D,E01005732,0,0,0
2021,Salford 026A,E01005599,0,0,0
2021,Salford 026B,E01005600,4,3,1
2021,Salford 026C,E01005601,6,4,2
2021,Salford 026D,E01005602,3,3,0
2021,Salford 027A,E01005603,1,0,1
2021,Salford 027B,E01005604,1,0,1
2021,Salford 027C,E01005605,1,1,0
2021,Salford 027D,E01005638,12,7,5
2021,Salford 029A,E01005639,0,0,0
2021,Salford 029B,E01005640,0,0,0
2021,Salford 029C,E01005641,0,0,0
2021,Salford 029D,E01005642,0,0,0
2021,Salford 029E,E01005643,0,0,0
2021,Salford 029F,E01005644,0,0,0
2021,Salford 029G,E01005645,0,0,0
2021,Salford 030A,E01005616,0,0,0
2021,Salford 030B,E01005617,0,0,0
2021,Salford 030C,E01005618,0,0,0
2021,Salford 030D,E01005619,1,1,0
2021,Salford 030E,E01005620,3,1,2
2021,Salford 030F,E01005621,0,0,0
2021,Salford 031B,E01005612,2,1,1
2021,Salford 031A,E01005613,16,7,9
2021,Salford 031C,E01005614,4,2,2
2021,Salford 032C,E01005611,13,3,10
2021,Salford 032D,E01005615,5,3,2
2021,Salford 032A,E01033985,4,1,3
2021,Salford 032B,E01033986,3,1,2
2021,Salford 033F,E01032909,17,10,7
2021,Salford 033E,E01033330,4,1,3
2021,Salford 033A,E01033987,26,8,18
2021,Salford 033B,E01033988,11,9,2
2021,Salford 033C,E01033989,3,3,0
2021,Salford 033D,E01033990,54,23,31
2021,Salford 034C,E01005610,5,1,4
2021,Salford 034D,E01032684,6,3,3
2021,Salford 034E,E01032906,20,11,9
2021,Salford 034A,E01033991,7,1,6
2021,Salford 034B,E01033992,4,1,3
2021,Salford 035C,E01005667,3,2,1
2021,Salford 035B,E01032912,9,7,2
2021,Salford 035A,E01032914,8,5,3
2021,Salford 036C,E01032915,5,3,2
2021,Salford 036A,E01033993,17,10,7
2021,Salford 036B,E01033994,6,2,4
2021,Salford 037A,E01033995,10,5,5
2021,Salford 037B,E01033996,18,9,9
2021,Salford 037C,E01033997,8,3,5
2021,Salford 037D,E01033998,10,6,4
2021,Salford 037E,E01033999,9,4,5
2021,Stockport 001A,E01005886,0,0,0
2021,Stockport 001B,E01005888,1,0,1
2021,Stockport 001C,E01005889,0,0,0
2021,Stockport 001D,E01005891,0,0,0
2021,Stockport 001E,E01005894,0,0,0
2021,Stockport 002A,E01005887,0,0,0
2021,Stockport 002B,E01005890,4,1,3
2021,Stockport 002C,E01005893,1,0,1
2021,Stockport 002D,E01005896,1,0,1
2021,Stockport 002E,E01005919,0,0,0
2021,Stockport 003A,E01005862,1,1,0
2021,Stockport 003B,E01005892,1,1,0
2021,Stockport 003C,E01005895,0,0,0
2021,Stockport 003D,E01005920,0,0,0
2021,Stockport 003E,E01005921,1,0,1
2021,Stockport 003F,E01005922,0,0,0
2021,Stockport 004A,E01005753,0,0,0
2021,Stockport 004B,E01005754,0,0,0
2021,Stockport 004C,E01005755,0,0,0
2021,Stockport 004D,E01005756,1,0,1
2021,Stockport 005A,E01005745,0,0,0
2021,Stockport 005B,E01005746,2,2,0
2021,Stockport 005C,E01005747,0,0,0
2021,Stockport 005D,E01005748,1,1,0
2021,Stockport 006A,E01005863,4,3,1
2021,Stockport 006B,E01005864,2,1,1
2021,Stockport 006C,E01005866,1,1,0
2021,Stockport 006D,E01005869,1,1,0
2021,Stockport 007A,E01005914,0,0,0
2021,Stockport 007B,E01005915,0,0,0
2021,Stockport 007C,E01005916,0,0,0
2021,Stockport 007D,E01005917,8,5,3
2021,Stockport 008A,E01005859,1,0,1
2021,Stockport 008B,E01005865,2,0,2
2021,Stockport 008C,E01005867,0,0,0
2021,Stockport 008D,E01005868,4,2,2
2021,Stockport 009A,E01005743,0,0,0
2021,Stockport 009B,E01005744,0,0,0
2021,Stockport 009C,E01005749,0,0,0
2021,Stockport 009D,E01005750,0,0,0
2021,Stockport 009E,E01005751,0,0,0
2021,Stockport 010A,E01005897,2,1,1
2021,Stockport 010B,E01005898,0,0,0
2021,Stockport 010C,E01005900,0,0,0
2021,Stockport 010D,E01005903,0,0,0
2021,Stockport 010E,E01005904,1,1,0
2021,Stockport 011A,E01005853,1,0,1
2021,Stockport 011B,E01005856,2,2,0
2021,Stockport 011C,E01005860,0,0,0
2021,Stockport 011D,E01005861,0,0,0
2021,Stockport 012A,E01005752,0,0,0
2021,Stockport 012B,E01005899,0,0,0
2021,Stockport 012C,E01005901,0,0,0
2021,Stockport 012D,E01005902,1,1,0
2021,Stockport 012E,E01005905,0,0,0
2021,Stockport 013A,E01005852,1,1,0
2021,Stockport 013B,E01005854,4,1,3
2021,Stockport 013C,E01005855,1,1,0
2021,Stockport 013D,E01005857,6,4,2
2021,Stockport 013E,E01005858,1,1,0
2021,Stockport 014A,E01005757,0,0,0
2021,Stockport 014C,E01005766,0,0,0
2021,Stockport 014D,E01005918,0,0,0
2021,Stockport 014E,E01033947,6,2,4
2021,Stockport 014F,E01033948,3,0,3
2021,Stockport 015A,E01005870,2,2,0
2021,Stockport 015B,E01005871,1,1,0
2021,Stockport 015C,E01005873,0,0,0
2021,Stockport 015D,E01005875,0,0,0
2021,Stockport 016A,E01005764,0,0,0
2021,Stockport 016B,E01005816,3,2,1
2021,Stockport 016C,E01005817,0,0,0
2021,Stockport 016D,E01005822,3,2,1
2021,Stockport 017A,E01005880,0,0,0
2021,Stockport 017B,E01005881,0,0,0
2021,Stockport 017C,E01005883,0,0,0
2021,Stockport 017D,E01005908,0,0,0
2021,Stockport 018A,E01005765,6,3,3
2021,Stockport 018B,E01005818,0,0,0
2021,Stockport 018C,E01005819,0,0,0
2021,Stockport 018D,E01005820,0,0,0
2021,Stockport 018E,E01005821,1,0,1
2021,Stockport 018F,E01005823,1,1,0
2021,Stockport 019A,E01005825,2,1,1
2021,Stockport 019B,E01005872,0,0,0
2021,Stockport 019C,E01005874,0,0,0
2021,Stockport 019D,E01005876,0,0,0
2021,Stockport 019E,E01005877,0,0,0
2021,Stockport 020A,E01005878,0,0,0
2021,Stockport 020B,E01005879,0,0,0
2021,Stockport 020C,E01005882,3,1,2
2021,Stockport 020D,E01005884,0,0,0
2021,Stockport 020E,E01005885,0,0,0
2021,Stockport 021A,E01005832,0,0,0
2021,Stockport 021B,E01005833,0,0,0
2021,Stockport 021C,E01005835,0,0,0
2021,Stockport 021D,E01005837,1,1,0
2021,Stockport 021E,E01005843,5,3,2
2021,Stockport 022A,E01005769,0,0,0
2021,Stockport 022B,E01005778,2,1,1
2021,Stockport 022C,E01005779,0,0,0
2021,Stockport 022D,E01005780,0,0,0
2021,Stockport 022E,E01005781,0,0,0
2021,Stockport 023A,E01005759,3,1,2
2021,Stockport 023B,E01005760,2,2,0
2021,Stockport 023C,E01005797,0,0,0
2021,Stockport 023D,E01005800,0,0,0
2021,Stockport 023E,E01005804,3,2,1
2021,Stockport 024A,E01005824,2,0,2
2021,Stockport 024B,E01005826,1,1,0
2021,Stockport 024C,E01005827,0,0,0
2021,Stockport 024D,E01005828,0,0,0
2021,Stockport 024E,E01005829,0,0,0
2021,Stockport 025A,E01005768,4,2,2
2021,Stockport 025B,E01005770,0,0,0
2021,Stockport 025C,E01005771,0,0,0
2021,Stockport 025D,E01005775,0,0,0
2021,Stockport 026A,E01005761,2,0,2
2021,Stockport 026B,E01005762,6,5,1
2021,Stockport 026C,E01005763,1,0,1
2021,Stockport 026D,E01005799,0,0,0
2021,Stockport 027A,E01005798,1,1,0
2021,Stockport 027B,E01005801,3,1,2
2021,Stockport 027C,E01005802,0,0,0
2021,Stockport 027D,E01005803,1,0,1
2021,Stockport 027E,E01005830,2,1,1
2021,Stockport 027F,E01005831,7,3,4
2021,Stockport 028A,E01005767,4,3,1
2021,Stockport 028B,E01005772,3,2,1
2021,Stockport 028C,E01005773,0,0,0
2021,Stockport 028D,E01005774,1,0,1
2021,Stockport 028E,E01005776,0,0,0
2021,Stockport 029A,E01005909,0,0,0
2021,Stockport 029B,E01005910,0,0,0
2021,Stockport 029C,E01005911,2,1,1
2021,Stockport 029D,E01005912,0,0,0
2021,Stockport 030A,E01005782,0,0,0
2021,Stockport 030B,E01005783,0,0,0
2021,Stockport 030C,E01005784,0,0,0
2021,Stockport 030D,E01005785,0,0,0
2021,Stockport 030E,E01005786,3,1,2
2021,Stockport 031A,E01005834,2,1,1
2021,Stockport 031B,E01005836,0,0,0
2021,Stockport 031C,E01005838,3,0,3
2021,Stockport 031D,E01005840,3,1,2
2021,Stockport 032A,E01005927,0,0,0
2021,Stockport 032B,E01005928,0,0,0
2021,Stockport 032C,E01005929,0,0,0
2021,Stockport 032D,E01005930,0,0,0
2021,Stockport 033A,E01005806,0,0,0
2021,Stockport 033B,E01005813,0,0,0
2021,Stockport 033C,E01005814,0,0,0
2021,Stockport 033D,E01005815,0,0,0
2021,Stockport 034A,E01005777,0,0,0
2021,Stockport 034B,E01005787,0,0,0
2021,Stockport 034C,E01005788,1,0,1
2021,Stockport 034D,E01005790,0,0,0
2021,Stockport 035A,E01005805,1,0,1
2021,Stockport 035B,E01005807,0,0,0
2021,Stockport 035C,E01005839,0,0,0
2021,Stockport 035D,E01005841,0,0,0
2021,Stockport 036A,E01005844,2,1,1
2021,Stockport 036B,E01005845,5,3,2
2021,Stockport 036C,E01005849,0,0,0
2021,Stockport 036D,E01005851,1,0,1
2021,Stockport 037A,E01005808,0,0,0
2021,Stockport 037B,E01005809,0,0,0
2021,Stockport 037C,E01005810,6,3,3
2021,Stockport 037D,E01005811,0,0,0
2021,Stockport 037E,E01005812,3,3,0
2021,Stockport 038A,E01005842,0,0,0
2021,Stockport 038B,E01005906,0,0,0
2021,Stockport 038C,E01005907,0,0,0
2021,Stockport 038D,E01005913,0,0,0
2021,Stockport 039A,E01005789,0,0,0
2021,Stockport 039B,E01005791,0,0,0
2021,Stockport 039C,E01005793,0,0,0
2021,Stockport 039D,E01005795,1,1,0
2021,Stockport 039E,E01005796,0,0,0
2021,Stockport 040A,E01005846,0,0,0
2021,Stockport 040B,E01005847,2,2,0
2021,Stockport 040C,E01005848,7,4,3
2021,Stockport 040D,E01005850,26,9,17
2021,Stockport 041A,E01005792,0,0,0
2021,Stockport 041B,E01005794,0,0,0
2021,Stockport 041C,E01005923,0,0,0
2021,Stockport 041D,E01005931,0,0,0
2021,Stockport 042A,E01005924,1,1,0
2021,Stockport 042B,E01005925,0,0,0
2021,Stockport 042C,E01005926,2,1,1
2021,Stockport 042D,E01005932,0,0,0
2021,Tameside 001A,E01006053,0,0,0
2021,Tameside 001B,E01006054,4,3,1
2021,Tameside 001C,E01006055,0,0,0
2021,Tameside 001D,E01006057,1,0,1
2021,Tameside 001E,E01006058,5,2,3
2021,Tameside 001F,E01006059,0,0,0
2021,Tameside 002A,E01005938,0,0,0
2021,Tameside 002B,E01005939,0,0,0
2021,Tameside 002C,E01005940,1,0,1
2021,Tameside 002D,E01005955,1,1,0
2021,Tameside 003A,E01006056,0,0,0
2021,Tameside 003B,E01006061,0,0,0
2021,Tameside 003C,E01006062,0,0,0
2021,Tameside 003D,E01006063,1,0,1
2021,Tameside 004A,E01005936,0,0,0
2021,Tameside 004B,E01005937,0,0,0
2021,Tameside 004C,E01005945,1,1,0
2021,Tameside 004D,E01005946,4,1,3
2021,Tameside 004E,E01005947,1,0,1
2021,Tameside 005A,E01005954,0,0,0
2021,Tameside 005B,E01005956,0,0,0
2021,Tameside 005C,E01005957,4,3,1
2021,Tameside 005D,E01005958,0,0,0
2021,Tameside 005E,E01005959,3,0,3
2021,Tameside 006A,E01005933,0,0,0
2021,Tameside 006B,E01005934,0,0,0
2021,Tameside 006C,E01005935,0,0,0
2021,Tameside 006D,E01005949,0,0,0
2021,Tameside 006E,E01005960,10,4,6
2021,Tameside 007A,E01005941,8,4,4
2021,Tameside 007B,E01005942,1,0,1
2021,Tameside 007C,E01005943,1,0,1
2021,Tameside 007D,E01005944,3,2,1
2021,Tameside 008A,E01006060,0,0,0
2021,Tameside 008B,E01006064,1,1,0
2021,Tameside 008C,E01006065,0,0,0
2021,Tameside 008D,E01006066,1,1,0
2021,Tameside 009A,E01006067,0,0,0
2021,Tameside 009B,E01006068,0,0,0
2021,Tameside 009C,E01006069,1,0,1
2021,Tameside 009D,E01006073,0,0,0
2021,Tameside 010A,E01005993,0,0,0
2021,Tameside 010B,E01005995,0,0,0
2021,Tameside 010C,E01005996,3,1,2
2021,Tameside 010D,E01005997,0,0,0
2021,Tameside 010E,E01006000,1,0,1
2021,Tameside 011A,E01005994,2,1,1
2021,Tameside 011B,E01005999,6,3,3
2021,Tameside 011C,E01006002,1,0,1
2021,Tameside 011D,E01006004,1,0,1
2021,Tameside 011E,E01006005,0,0,0
