date,geography,geography code,Passports held: Total; measures: Value,Passports held: Europe; measures: Value,Passports held: Europe: United Kingdom; measures: Value,Passports held: Europe: Ireland; measures: Value,Passports held: Europe: Other Europe; measures: Value,Passports held: Europe: Other Europe: EU Member countries; measures: Value,Passports held: Europe: Other Europe: EU Member countries: France; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value,Passports held: Europe: Other Europe: Rest of Europe; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value,Passports held: Africa; measures: Value,Passports held: Africa: North Africa; measures: Value,Passports held: Africa: Central and Western Africa; measures: Value,Passports held: Africa: South and Eastern Africa; measures: Value,Passports held: Middle East and Asia; measures: Value,Passports held: Middle East and Asia: Middle East; measures: Value,Passports held: Middle East and Asia: Eastern Asia; measures: Value,Passports held: Middle East and Asia: Southern Asia; measures: Value,Passports held: Middle East and Asia: South-East Asia; measures: Value,Passports held: Middle East and Asia: Central Asia; measures: Value,Passports held: The Americas and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: North America and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: Central and South America; measures: Value,"Passports held: Antarctica and Oceania, including Australasia; measures: Value",Passports held: British Overseas Territories; measures: Value,Passports held: No passport held; measures: Value
2021,Bolton 001A,E01004768,1595,1507,1490,3,14,14,0,0,5,0,1,4,0,0,4,0,0,0,0,0,0,0,9,0,0,9,0,0,1,1,0,1,0,77
2021,Bolton 001B,E01004803,1622,1480,1465,3,12,11,0,3,2,1,0,0,1,0,4,1,0,1,1,0,0,1,3,1,0,1,1,0,6,4,2,0,0,132
2021,Bolton 001C,E01004804,1470,1381,1367,3,11,10,0,1,0,0,0,3,5,0,1,1,0,1,0,0,0,0,3,0,0,1,2,0,1,1,0,0,0,85
2021,Bolton 001D,E01004807,1376,1259,1251,2,6,6,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,3,0,2,1,0,0,4,1,3,2,0,108
2021,Bolton 001E,E01004808,1618,1518,1501,7,10,9,1,2,0,0,1,0,0,1,4,1,0,1,3,0,0,3,1,0,0,0,1,0,1,1,0,0,0,95
2021,Bolton 002A,E01004788,1359,1254,1243,3,8,8,1,0,0,1,0,0,0,0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,2,0,100
2021,Bolton 002B,E01004790,1418,1235,1218,3,14,9,2,0,1,1,0,0,0,1,4,5,3,2,1,0,0,1,12,0,1,7,4,0,1,1,0,0,0,169
2021,Bolton 002C,E01004805,1567,1442,1420,12,10,10,2,0,2,0,2,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,122
2021,Bolton 002D,E01004806,1517,1372,1354,4,14,14,1,2,1,0,6,1,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,2,2,0,1,0,140
2021,Bolton 002E,E01004810,1555,1424,1412,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,3,1,0,0,0,0,0,0,121
2021,Bolton 003A,E01004769,1503,1387,1362,3,22,21,0,0,6,2,0,0,2,0,11,1,0,1,0,0,0,0,3,0,0,2,1,0,1,0,1,2,0,110
2021,Bolton 003B,E01004770,1521,1349,1307,2,40,39,6,1,13,6,2,0,1,0,10,1,0,1,1,0,0,1,34,1,4,26,3,0,0,0,0,0,0,137
2021,Bolton 003C,E01004771,1683,1535,1520,3,12,12,0,1,6,1,0,0,0,2,2,0,0,0,1,0,1,0,10,4,0,5,1,0,2,2,0,0,0,135
2021,Bolton 003D,E01004773,1963,1709,1661,6,42,41,5,1,13,2,2,2,4,1,11,1,0,1,3,0,2,1,40,6,0,33,0,1,2,1,1,0,0,209
2021,Bolton 003E,E01004809,1723,1499,1481,7,11,11,2,1,0,1,1,0,0,3,3,0,0,0,0,0,0,0,6,1,0,0,5,0,1,1,0,1,0,216
2021,Bolton 004A,E01004777,1723,1415,1388,2,25,25,0,0,0,4,2,0,8,6,5,0,0,0,6,0,2,4,5,4,0,1,0,0,1,1,0,1,0,295
2021,Bolton 004B,E01004881,1481,1116,1089,3,24,23,0,2,0,0,0,3,7,7,4,1,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,1,0,359
2021,Bolton 004C,E01004888,1281,1077,1055,1,21,20,1,2,0,2,0,2,7,0,6,1,1,0,3,0,2,1,4,0,0,4,0,0,0,0,0,0,0,197
2021,Bolton 004D,E01004889,1434,1172,1140,8,24,24,0,0,2,0,0,2,16,3,1,0,0,0,6,1,0,5,4,0,0,4,0,0,4,0,4,0,0,248
2021,Bolton 004E,E01004890,1381,1201,1172,3,26,25,0,1,4,0,0,0,10,3,7,1,0,1,1,1,0,0,12,1,4,6,1,0,2,2,0,0,0,165
2021,Bolton 005A,E01004766,1660,1374,1327,3,44,44,0,0,12,4,5,0,10,1,12,0,0,0,12,0,6,6,39,2,0,37,0,0,1,1,0,0,0,234
2021,Bolton 005B,E01004767,1887,1621,1522,9,90,90,2,2,22,1,10,3,16,9,25,0,0,0,20,7,6,7,44,2,2,34,6,0,12,5,7,1,0,189
2021,Bolton 005C,E01004772,1847,1487,1415,8,64,64,3,2,0,6,7,2,15,9,20,0,0,0,15,1,7,7,10,3,1,5,1,0,1,1,0,0,0,334
2021,Bolton 005D,E01004774,1766,1422,1380,14,28,27,1,1,3,1,8,1,0,4,8,1,0,1,12,1,8,3,17,0,0,16,1,0,1,1,0,1,0,313
2021,Bolton 005E,E01004824,1888,1641,1528,3,110,110,2,1,27,18,28,1,0,1,32,0,0,0,11,3,5,3,126,0,0,125,1,0,5,5,0,0,0,105
2021,Bolton 006A,E01004784,1193,1073,1067,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,4,1,0,2,1,0,0,0,0,0,0,115
2021,Bolton 006B,E01004785,1525,1285,1251,7,27,27,1,0,5,0,0,4,7,0,10,0,0,0,1,0,1,0,2,0,0,1,1,0,3,3,0,0,0,234
2021,Bolton 006C,E01004786,1449,1305,1290,3,12,11,1,1,2,0,0,1,5,0,1,1,0,1,0,0,0,0,3,0,1,0,2,0,1,1,0,0,0,140
2021,Bolton 006D,E01004789,1452,1329,1318,6,5,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122
2021,Bolton 006E,E01004791,1323,1199,1184,0,15,15,0,3,1,0,0,1,5,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,121
2021,Bolton 006F,E01004792,1407,1275,1261,6,8,7,0,0,3,2,0,2,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,130
2021,Bolton 007A,E01004779,1635,1403,1367,4,32,29,0,1,3,2,2,4,7,4,6,3,0,3,0,0,0,0,7,0,4,2,1,0,1,1,0,0,0,224
2021,Bolton 007B,E01004781,2134,1846,1776,9,61,59,2,4,7,1,3,7,25,3,7,2,0,2,12,1,9,2,46,5,5,32,4,0,4,3,1,1,0,225
2021,Bolton 007C,E01004882,1351,1150,1121,6,23,23,2,2,0,0,1,0,3,0,15,0,0,0,6,0,5,1,2,0,0,2,0,0,4,4,0,0,0,189
2021,Bolton 007D,E01004883,1760,1558,1515,8,35,33,1,1,5,3,2,4,4,7,6,2,0,2,2,0,2,0,31,0,0,30,1,0,4,1,3,0,0,165
2021,Bolton 007E,E01004884,1477,1351,1340,7,4,4,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,3,0,1,0,2,0,1,1,0,0,0,121
2021,Bolton 008A,E01004864,1462,1248,1202,6,40,40,0,3,7,6,3,3,2,0,16,0,0,0,6,1,5,0,26,1,2,20,3,0,5,0,5,0,0,177
2021,Bolton 008B,E01004867,1550,1214,1103,14,97,97,0,2,34,9,8,0,7,6,31,0,0,0,1,0,1,0,115,5,0,109,1,0,1,1,0,0,0,219
2021,Bolton 008C,E01004921,1634,1411,1342,6,63,62,1,4,27,13,0,0,1,4,12,1,1,0,3,0,3,0,22,0,0,22,0,0,6,3,3,0,0,192
2021,Bolton 008D,E01004924,1573,1461,1430,10,21,21,3,0,1,0,0,0,3,1,13,0,0,0,1,0,1,0,11,0,4,5,2,0,0,0,0,0,0,100
2021,Bolton 008E,E01004925,1591,1391,1344,6,41,38,0,3,2,1,7,2,5,0,18,3,0,3,1,0,1,0,36,0,1,35,0,0,3,1,2,0,0,160
2021,Bolton 009A,E01004778,1190,1018,1013,1,4,4,0,0,0,0,0,0,4,0,0,0,0,0,2,1,1,0,3,0,0,1,2,0,0,0,0,1,0,166
2021,Bolton 009B,E01004780,2289,2005,1968,6,31,26,0,1,2,2,0,2,8,5,6,5,0,5,3,0,0,3,7,0,3,1,3,0,3,1,2,5,0,266
2021,Bolton 009C,E01004782,1348,1100,1090,0,10,10,0,0,4,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,245
2021,Bolton 009D,E01004783,1477,1278,1268,2,8,5,1,0,3,1,0,0,0,0,0,3,1,2,0,0,0,0,4,0,1,2,1,0,1,1,0,0,0,194
2021,Bolton 010A,E01004802,1970,1417,1220,20,177,175,1,2,0,10,3,24,97,8,30,2,0,2,22,0,13,9,21,3,2,15,1,0,0,0,0,0,0,510
2021,Bolton 010B,E01004926,1433,1109,1025,10,74,72,0,3,5,7,7,5,14,2,29,2,0,2,7,0,3,4,6,0,1,5,0,0,2,0,2,0,0,309
2021,Bolton 010C,E01004927,2300,1740,1610,21,109,106,1,5,9,10,4,4,32,3,38,3,0,3,47,9,29,9,31,6,0,23,2,0,2,2,0,0,0,480
2021,Bolton 010D,E01004929,2728,2243,2096,8,139,138,0,3,13,29,9,11,31,10,32,1,0,1,20,1,14,5,56,0,25,29,2,0,9,3,6,0,0,400
2021,Bolton 011A,E01004820,1789,1341,1208,5,128,125,2,0,23,7,20,2,8,3,60,3,1,2,18,1,11,6,112,3,4,105,0,0,2,1,1,3,0,313
2021,Bolton 011B,E01004825,1970,1533,1395,5,133,131,3,1,48,9,29,1,3,8,29,2,1,1,10,4,4,2,228,0,0,228,0,0,1,1,0,0,0,198
2021,Bolton 011C,E01004826,1666,1247,1079,12,156,152,3,2,33,6,48,0,3,12,45,4,0,4,20,14,4,2,132,4,2,123,3,0,4,2,2,1,0,262
2021,Bolton 011D,E01004865,1583,1324,1205,13,106,105,3,0,11,17,36,0,4,6,28,1,0,1,8,0,2,6,55,1,1,52,1,0,4,2,2,0,0,192
2021,Bolton 011E,E01004866,2040,1636,1442,12,182,182,3,0,52,13,27,2,11,11,63,0,0,0,23,4,13,6,96,8,0,88,0,0,2,1,1,0,0,283
2021,Bolton 012A,E01004840,1733,1487,1463,14,10,9,0,0,1,0,0,0,3,2,3,1,0,1,4,0,1,3,20,1,4,15,0,0,0,0,0,0,0,222
2021,Bolton 012B,E01004841,1748,1213,1118,1,94,94,0,2,0,1,0,10,48,1,32,0,0,0,20,0,9,11,5,0,0,4,1,0,3,0,3,0,0,507
2021,Bolton 012C,E01004842,1714,1559,1527,9,23,22,0,0,1,8,0,3,0,0,10,1,1,0,0,0,0,0,9,0,0,9,0,0,2,2,0,0,0,144
2021,Bolton 012D,E01004919,1509,1317,1291,6,20,20,1,1,3,0,3,0,8,0,4,0,0,0,2,0,0,2,20,1,0,18,1,0,2,2,0,0,0,168
2021,Bolton 012E,E01004920,1644,1312,1262,1,49,45,0,0,0,3,6,0,20,4,12,4,2,2,10,5,4,1,19,1,3,10,5,0,0,0,0,0,0,303
2021,Bolton 013A,E01004787,1706,1209,1138,18,53,53,1,0,3,0,0,2,25,0,22,0,0,0,6,0,5,1,6,1,0,5,0,0,9,4,5,0,0,476
2021,Bolton 013B,E01004793,1749,1249,1159,6,84,84,0,3,0,3,2,10,33,3,30,0,0,0,13,0,7,6,3,3,0,0,0,0,2,2,0,0,0,482
2021,Bolton 013C,E01004794,2121,1401,1248,16,137,137,0,0,7,3,4,26,62,0,35,0,0,0,7,0,4,3,17,7,0,9,1,0,0,0,0,0,0,696
2021,Bolton 013D,E01004795,1504,1129,1073,10,46,45,1,0,9,0,3,6,12,4,10,1,0,1,5,0,3,2,5,0,0,5,0,0,2,1,1,0,0,363
2021,Bolton 013E,E01004797,1494,1118,1028,12,78,78,1,0,8,4,0,7,24,1,33,0,0,0,17,2,13,2,22,8,1,13,0,0,10,9,1,0,0,327
2021,Bolton 014A,E01004775,2324,2045,1997,4,44,37,0,1,10,2,0,1,11,3,9,7,0,7,3,1,1,1,36,2,4,27,3,0,2,1,1,0,0,238
2021,Bolton 014B,E01004885,1425,1333,1289,12,32,32,5,4,6,8,8,0,0,0,1,0,0,0,0,0,0,0,15,0,2,12,1,0,3,3,0,0,0,74
2021,Bolton 014C,E01004886,1397,1077,1030,5,42,39,0,0,0,11,0,11,11,0,6,3,0,3,3,0,1,2,10,0,1,9,0,0,1,0,1,0,0,306
2021,Bolton 014D,E01004887,1331,1078,1034,3,41,41,2,1,2,1,0,17,14,1,3,0,0,0,5,1,1,3,13,1,2,9,1,0,2,2,0,0,0,233
2021,Bolton 015A,E01004868,2163,1688,1346,15,327,325,15,2,67,47,60,0,38,13,83,2,0,2,12,1,7,4,202,5,1,194,2,0,3,0,3,0,0,258
2021,Bolton 015B,E01004869,2189,1625,1112,3,510,506,4,2,96,46,127,10,45,48,128,4,0,4,27,6,15,6,118,10,4,100,2,2,2,2,0,0,0,417
2021,Bolton 015C,E01004870,2020,1637,1361,3,273,263,15,8,47,43,29,10,24,20,67,10,1,9,12,2,7,3,110,8,0,102,0,0,7,1,6,0,0,254
2021,Bolton 015D,E01004871,1814,1429,1105,4,320,313,3,1,121,29,76,1,15,10,57,7,0,7,20,1,10,9,218,9,0,209,0,0,3,3,0,0,0,144
2021,Bolton 015E,E01004922,2255,1817,1585,18,214,213,2,5,53,15,7,7,28,12,84,1,0,1,15,0,10,5,104,2,3,97,2,0,8,0,8,0,0,311
2021,Bolton 016B,E01004822,1850,1477,1343,4,130,130,0,1,21,12,18,6,6,1,65,0,0,0,15,1,11,3,101,2,1,98,0,0,1,0,1,0,0,256
2021,Bolton 016C,E01004823,2054,1557,1397,13,147,144,4,0,31,18,9,8,9,8,57,3,0,3,19,2,10,7,75,8,2,62,3,0,3,3,0,0,0,400
2021,Bolton 016D,E01004848,2089,1475,1257,6,212,203,5,3,13,28,20,6,42,19,67,9,0,9,27,6,13,8,113,8,19,86,0,0,1,1,0,1,0,472
2021,Bolton 016E,E01033217,1225,882,721,10,151,150,0,1,8,28,13,8,42,14,36,1,0,1,17,6,10,1,53,16,6,27,4,0,5,4,1,0,0,268
2021,Bolton 016F,E01033220,1313,934,799,12,123,115,1,4,5,19,4,2,25,9,46,8,5,3,26,6,12,8,61,7,2,52,0,0,6,2,4,1,0,285
2021,Bolton 017A,E01004818,1722,1280,1072,3,205,200,0,2,36,14,39,9,36,13,51,5,3,2,29,5,8,16,103,13,1,88,1,0,11,4,7,0,0,299
2021,Bolton 017B,E01004819,1518,1287,1201,11,75,74,1,0,12,2,17,4,18,14,6,1,0,1,9,0,7,2,41,0,0,40,1,0,0,0,0,0,0,181
2021,Bolton 017C,E01004928,1382,1071,993,6,72,63,0,1,9,12,2,3,5,16,15,9,0,9,11,2,9,0,14,0,3,11,0,0,1,0,1,1,0,284
2021,Bolton 017D,E01004930,1515,1311,1269,3,39,38,0,0,4,3,1,3,13,6,8,1,1,0,2,0,0,2,4,0,0,3,1,0,4,0,4,0,0,194
2021,Bolton 017E,E01004931,1562,1228,1184,2,42,39,4,3,0,1,3,0,15,0,13,3,0,3,4,0,3,1,17,0,2,14,1,0,0,0,0,0,0,313
2021,Bolton 017F,E01004932,1482,1243,1161,11,71,70,0,2,14,4,7,3,19,3,18,1,0,1,10,0,10,0,16,0,1,14,1,0,0,0,0,0,0,213
2021,Bolton 018A,E01004834,1744,1395,1221,7,167,167,0,5,38,14,37,6,6,14,47,0,0,0,22,2,18,2,122,1,0,121,0,0,4,4,0,0,0,201
2021,Bolton 018B,E01004838,2010,1444,1203,11,230,213,0,0,45,20,55,5,23,7,58,17,3,14,27,1,18,8,92,16,1,74,1,0,1,1,0,0,0,446
2021,Bolton 018C,E01004843,1561,1422,1382,7,33,32,4,1,5,1,4,0,3,12,2,1,0,1,6,5,1,0,24,0,2,22,0,0,1,0,1,2,0,106
2021,Bolton 018D,E01004845,1872,1671,1573,9,89,89,2,3,37,7,5,2,5,8,20,0,0,0,12,0,9,3,52,0,8,42,2,0,3,3,0,0,0,134
2021,Bolton 018E,E01004923,1671,1414,1309,8,97,95,3,7,16,6,24,1,12,10,16,2,1,1,16,11,1,4,58,4,5,49,0,0,3,3,0,2,0,178
2021,Bolton 019A,E01004796,1577,1310,1263,5,42,42,0,0,0,11,4,0,18,2,7,0,0,0,4,0,4,0,11,1,0,7,3,0,1,0,1,0,0,251
2021,Bolton 019B,E01004798,1612,1274,1216,13,45,37,1,1,0,0,0,7,13,1,14,8,0,8,4,1,2,1,16,0,7,7,2,0,1,1,0,0,0,317
2021,Bolton 019C,E01004799,1274,1114,1093,13,8,7,0,1,0,0,0,0,1,4,1,1,0,1,0,0,0,0,12,2,7,3,0,0,0,0,0,0,0,148
2021,Bolton 019D,E01004800,1293,1141,1133,6,2,2,0,1,0,0,0,0,0,0,1,0,0,0,4,0,4,0,4,0,0,4,0,0,0,0,0,0,0,144
2021,Bolton 019E,E01004801,1677,1175,1103,13,59,58,6,0,5,7,1,3,20,3,13,1,1,0,11,0,8,3,8,1,5,2,0,0,10,2,8,0,0,473
2021,Bolton 019F,E01004917,2297,1917,1875,6,36,35,3,0,9,0,4,0,9,4,6,1,1,0,24,1,15,8,11,0,2,8,1,0,5,3,2,0,0,340
2021,Bolton 020A,E01004835,1462,1348,1309,0,39,39,0,0,15,0,4,0,0,5,15,0,0,0,5,3,0,2,26,3,0,22,1,0,2,0,2,2,0,79
2021,Bolton 020B,E01004836,1745,1524,1439,7,78,75,1,6,22,6,16,0,3,4,17,3,1,2,2,1,1,0,63,6,2,55,0,0,3,3,0,0,0,153
2021,Bolton 020C,E01004837,1560,1460,1429,12,19,18,2,0,4,3,4,0,1,0,4,1,1,0,5,0,3,2,13,2,1,9,1,0,4,3,1,0,0,78
2021,Bolton 020D,E01004844,1574,1513,1486,20,7,7,1,1,1,0,0,0,2,0,2,0,0,0,6,1,2,3,10,1,4,5,0,0,1,1,0,0,0,44
2021,Bolton 020E,E01004897,1012,938,916,11,11,10,1,0,1,0,0,0,4,0,4,1,0,1,0,0,0,0,10,0,0,9,1,0,0,0,0,0,0,64
2021,Bolton 021A,E01004827,1989,1509,1240,6,263,260,0,2,61,47,29,7,16,11,87,3,0,3,39,7,20,12,116,12,2,100,2,0,1,1,0,0,0,324
2021,Bolton 021B,E01004849,1793,1437,1200,2,235,227,2,1,39,26,63,1,9,5,81,8,0,8,13,0,2,11,192,2,4,185,1,0,9,7,2,0,0,142
2021,Bolton 021C,E01004850,2294,1782,1501,5,276,270,1,4,54,19,54,25,49,7,57,6,0,6,59,47,6,6,149,12,0,137,0,0,14,13,1,1,0,289
2021,Bolton 021D,E01004851,1691,1319,1160,14,145,133,9,2,26,13,21,0,18,2,42,12,0,12,10,2,2,6,131,5,1,123,2,0,3,3,0,2,0,226
2021,Bolton 021E,E01004853,1575,1295,1142,2,151,143,5,0,34,9,32,5,6,9,43,8,2,6,14,4,5,5,88,3,2,82,1,0,7,3,4,0,0,171
2021,Bolton 022A,E01004811,1844,1374,1033,8,333,327,6,4,38,28,48,3,31,93,76,6,0,6,13,3,3,7,164,6,0,155,3,0,2,2,0,0,0,291
2021,Bolton 022B,E01004812,2402,1815,1415,6,394,391,4,0,56,66,145,9,18,14,79,3,1,2,23,3,17,3,317,7,0,309,1,0,4,2,2,0,0,243
2021,Bolton 022C,E01004813,1751,1410,1245,4,161,157,1,2,22,2,48,5,13,7,57,4,2,2,13,4,5,4,110,5,4,100,1,0,4,4,0,0,0,214
2021,Bolton 022D,E01004815,1786,1475,1301,6,168,158,6,0,15,12,37,1,23,13,51,10,4,6,6,1,3,2,118,10,0,108,0,0,4,3,1,1,0,182
2021,Bolton 022E,E01004817,2063,1685,1423,14,248,236,7,2,41,25,21,1,38,17,84,12,5,7,31,3,16,12,98,4,16,75,3,0,7,1,6,1,0,241
2021,Bolton 023A,E01004828,2017,1609,1259,3,347,255,14,1,91,17,28,7,18,13,66,92,3,89,26,3,17,6,146,7,0,138,1,0,3,1,2,0,0,233
2021,Bolton 023B,E01004829,1459,1179,993,6,180,179,6,1,58,20,26,1,22,18,27,1,1,0,14,7,0,7,160,10,0,146,4,0,5,1,4,0,0,101
2021,Bolton 023C,E01004832,1642,1295,1201,7,87,85,0,1,11,14,5,7,12,10,25,2,0,2,21,3,16,2,80,3,0,75,2,0,5,2,3,0,0,241
2021,Bolton 023D,E01004854,1658,1361,1216,3,142,136,1,3,68,11,23,4,3,4,19,6,0,6,17,4,4,9,168,3,0,164,1,0,2,2,0,0,0,110
2021,Bolton 023E,E01004878,1699,1383,1226,3,154,154,5,6,45,11,12,0,13,13,49,0,0,0,8,1,1,6,111,2,0,109,0,0,2,2,0,0,0,195
2021,Bolton 024A,E01004911,1536,1215,1204,5,6,6,0,0,1,0,1,0,2,1,1,0,0,0,14,0,9,5,2,0,1,0,1,0,0,0,0,0,0,305
2021,Bolton 024B,E01004912,1435,1261,1240,4,17,17,0,0,0,4,0,0,7,0,6,0,0,0,1,0,1,0,5,1,0,2,2,0,0,0,0,0,0,168
2021,Bolton 024C,E01004913,1955,1659,1642,4,13,12,1,0,1,1,2,0,0,1,6,1,0,1,2,0,2,0,5,0,2,3,0,0,1,0,1,0,0,288
2021,Bolton 024D,E01004914,1170,1049,1035,8,6,6,1,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,119
2021,Bolton 024E,E01004915,1275,1132,1110,8,14,14,0,0,7,0,2,0,0,0,5,0,0,0,2,0,2,0,3,0,0,1,2,0,1,1,0,0,0,137
2021,Bolton 024F,E01004916,1468,1191,1169,2,20,20,0,0,0,5,0,0,5,0,10,0,0,0,3,0,2,1,11,0,2,7,2,0,1,1,0,1,0,261
2021,Bolton 024G,E01004918,1225,1097,1084,4,9,9,0,1,3,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,125
2021,Bolton 025A,E01004846,1410,1076,854,3,219,210,0,5,37,25,22,12,10,20,79,9,0,9,13,6,3,4,118,0,0,116,2,0,7,1,6,0,0,196
2021,Bolton 025B,E01004847,2284,1840,1569,6,265,253,5,31,51,9,51,4,22,8,72,12,4,8,14,3,5,6,160,8,0,152,0,0,1,1,0,0,0,269
2021,Bolton 025C,E01004852,1732,1479,1337,9,133,126,3,0,46,6,32,5,11,1,22,7,1,6,13,1,3,9,117,2,0,113,2,0,0,0,0,0,0,123
2021,Bolton 025D,E01004877,2075,1648,1476,6,166,155,0,1,17,19,30,3,14,2,69,11,2,9,32,3,12,17,89,10,0,77,2,0,5,0,5,0,0,301
2021,Bolton 025E,E01004879,1659,1337,1144,12,181,177,0,5,35,3,10,5,45,0,74,4,4,0,15,2,11,2,84,6,4,68,6,0,1,1,0,0,0,222
2021,Bolton 026A,E01004830,1751,1338,1131,6,201,192,0,2,68,17,18,8,13,12,54,9,1,8,23,11,10,2,93,0,0,87,6,0,0,0,0,0,0,297
2021,Bolton 026B,E01004831,1823,1561,1424,1,136,132,0,13,21,3,46,2,0,0,47,4,0,4,4,2,0,2,105,1,0,103,1,0,2,2,0,0,0,151
2021,Bolton 026C,E01004833,1530,1314,1279,8,27,20,0,0,0,4,4,3,1,0,8,7,0,7,7,0,3,4,36,2,0,32,2,0,1,1,0,0,0,172
2021,Bolton 026D,E01004839,2370,1796,1667,6,123,123,1,3,27,6,15,8,23,5,35,0,0,0,33,4,13,16,98,5,5,88,0,0,1,1,0,0,0,442
2021,Bolton 027A,E01004814,1603,1336,1196,1,139,138,4,0,36,6,46,6,7,1,32,1,0,1,2,1,1,0,80,3,0,77,0,0,0,0,0,0,0,185
2021,Bolton 027B,E01004855,1481,1198,1124,6,68,68,0,0,21,21,2,0,8,5,11,0,0,0,11,0,7,4,28,1,1,24,2,0,9,3,6,0,0,235
2021,Bolton 027C,E01004856,1541,1164,1071,3,90,90,0,0,33,12,13,5,18,4,5,0,0,0,12,0,9,3,98,4,2,90,2,0,3,3,0,0,0,264
2021,Bolton 027D,E01004857,1900,1514,1359,3,152,147,0,1,58,7,39,0,12,21,9,5,0,5,4,0,2,2,82,1,2,79,0,0,6,0,6,1,0,293
2021,Bolton 028A,E01004891,1538,1317,1292,6,19,18,0,0,1,9,2,1,1,1,3,1,1,0,0,0,0,0,6,0,0,5,1,0,1,1,0,0,0,214
2021,Bolton 028B,E01004893,1523,1393,1384,5,4,4,0,0,1,1,0,0,0,2,0,0,0,0,6,4,2,0,5,0,3,1,1,0,4,2,2,0,0,115
2021,Bolton 028C,E01004894,1926,1671,1634,3,34,34,1,0,7,0,0,3,6,3,14,0,0,0,5,1,4,0,9,1,0,7,1,0,5,2,3,0,0,236
2021,Bolton 028E,E01004901,1764,1655,1624,13,18,17,0,1,0,0,1,2,8,1,4,1,0,1,5,0,2,3,2,0,0,1,1,0,0,0,0,0,0,102
2021,Bolton 028F,E01033218,1573,1452,1405,7,40,39,1,0,2,1,0,1,16,3,15,1,1,0,6,0,4,2,3,0,0,1,2,0,0,0,0,0,0,112
2021,Bolton 028G,E01033219,1419,1297,1283,1,13,13,1,1,0,3,1,0,1,5,1,0,0,0,7,6,0,1,13,0,3,9,1,0,0,0,0,2,0,100
2021,Bolton 029A,E01004816,2939,2470,2177,7,286,284,24,0,85,21,60,7,12,4,71,2,0,2,4,0,0,4,200,2,0,197,1,0,0,0,0,1,0,264
2021,Bolton 029B,E01004872,1695,1358,1268,2,88,87,0,0,14,5,24,0,12,3,29,1,1,0,19,6,11,2,69,0,1,60,8,0,2,0,2,0,0,247
2021,Bolton 029C,E01004873,2018,1634,1483,3,148,148,0,4,26,7,6,0,7,0,98,0,0,0,11,5,6,0,89,3,2,76,8,0,3,3,0,0,0,281
2021,Bolton 029D,E01004875,1669,1366,1311,8,47,47,0,0,13,4,4,6,11,4,5,0,0,0,8,0,5,3,25,0,2,19,4,0,1,1,0,0,0,269
2021,Bolton 029E,E01004880,1479,1305,1176,6,123,123,9,1,8,16,28,0,12,12,37,0,0,0,2,1,0,1,55,0,0,52,3,0,2,0,2,0,0,115
2021,Bolton 030A,E01004892,1580,1431,1402,6,23,22,0,0,6,8,0,0,2,0,6,1,0,1,0,0,0,0,6,0,0,4,2,0,4,1,3,0,0,139
2021,Bolton 030B,E01004896,1313,1194,1182,5,7,7,0,0,4,0,0,0,2,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,1,1,0,1,0,113
2021,Bolton 030C,E01004899,1597,1381,1313,6,62,62,0,3,0,9,15,4,15,4,12,0,0,0,5,1,3,1,39,4,4,30,1,0,0,0,0,2,0,170
2021,Bolton 030D,E01004900,1616,1443,1393,12,38,33,1,0,11,0,4,0,3,6,8,5,1,4,20,11,8,1,30,9,3,17,1,0,6,3,3,0,0,117
