date,geography,geography code,Passports held: Total; measures: Value,Passports held: Europe; measures: Value,Passports held: Europe: United Kingdom; measures: Value,Passports held: Europe: Ireland; measures: Value,Passports held: Europe: Other Europe; measures: Value,Passports held: Europe: Other Europe: EU Member countries; measures: Value,Passports held: Europe: Other Europe: EU Member countries: France; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value,Passports held: Europe: Other Europe: Rest of Europe; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value,Passports held: Africa; measures: Value,Passports held: Africa: North Africa; measures: Value,Passports held: Africa: Central and Western Africa; measures: Value,Passports held: Africa: South and Eastern Africa; measures: Value,Passports held: Middle East and Asia; measures: Value,Passports held: Middle East and Asia: Middle East; measures: Value,Passports held: Middle East and Asia: Eastern Asia; measures: Value,Passports held: Middle East and Asia: Southern Asia; measures: Value,Passports held: Middle East and Asia: South-East Asia; measures: Value,Passports held: Middle East and Asia: Central Asia; measures: Value,Passports held: The Americas and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: North America and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: Central and South America; measures: Value,"Passports held: Antarctica and Oceania, including Australasia; measures: Value",Passports held: British Overseas Territories; measures: Value,Passports held: No passport held; measures: Value
2021,Solihull 012,E02002092,7268,6224,5965,58,201,191,4,4,14,5,4,14,52,39,55,10,0,10,8,4,2,2,91,2,10,70,9,0,16,6,10,3,0,926
2021,Solihull 013,E02002093,6691,5766,5468,97,201,189,16,7,21,7,12,6,25,37,58,12,6,6,21,7,1,13,144,3,14,113,14,0,16,8,8,5,0,739
2021,Solihull 014,E02002094,5978,5477,5298,94,85,76,21,2,7,4,9,0,11,5,17,9,8,1,10,7,1,2,72,2,16,41,13,0,20,15,5,6,0,393
2021,Solihull 015,E02002095,8624,7601,7323,77,201,180,14,14,17,7,17,5,23,40,43,21,8,13,37,20,5,12,190,9,35,132,14,0,9,6,3,5,0,782
2021,Solihull 016,E02002096,10375,9097,8648,132,317,279,23,20,17,28,11,11,56,45,68,38,11,27,44,16,8,20,374,12,44,308,10,0,35,21,14,16,0,809
2021,Solihull 017,E02002097,7343,6582,6427,55,100,95,5,6,1,3,10,0,18,18,34,5,0,5,8,1,1,6,41,1,5,30,5,0,18,16,2,2,0,692
2021,Solihull 018,E02002098,9736,8641,8323,140,178,171,31,7,18,5,9,0,17,25,59,7,1,6,43,21,9,13,203,11,55,125,12,0,19,10,9,9,0,821
2021,Solihull 019,E02002099,6897,6167,5909,104,154,120,33,8,17,4,6,1,15,9,27,34,19,15,26,13,0,13,353,1,70,270,12,0,26,23,3,8,1,316
2021,Solihull 021,E02002101,6307,5398,5264,65,69,69,2,6,11,9,2,1,23,0,15,0,0,0,25,5,10,10,71,6,17,40,8,0,12,5,7,6,0,795
2021,Solihull 022,E02002102,8776,7719,7381,131,207,185,16,10,25,10,15,7,23,30,49,22,8,14,34,19,4,11,206,8,37,148,9,4,19,8,11,2,0,796
2021,Solihull 023,E02002103,6082,5359,5148,107,104,99,4,9,10,6,9,0,9,18,34,5,4,1,5,2,1,2,54,4,11,30,9,0,9,0,9,2,0,653
2021,Solihull 024,E02002104,5848,5486,5316,75,95,80,5,6,11,0,7,0,11,6,34,15,4,11,3,0,0,3,106,0,35,60,11,0,17,10,7,2,0,234
2021,Solihull 025,E02002105,8263,7614,7468,44,102,100,16,11,9,9,1,0,9,6,39,2,0,2,9,0,0,9,41,0,15,16,10,0,19,14,5,3,0,577
2021,Solihull 026,E02002106,9731,8955,8770,64,121,114,17,18,5,9,6,1,13,9,36,7,0,7,11,2,0,9,45,1,18,17,9,0,21,10,11,15,0,684
2021,Solihull 027,E02002107,5411,4989,4844,54,91,82,8,5,5,4,7,0,14,11,28,9,5,4,22,8,8,6,96,1,31,59,3,2,29,16,13,3,0,272
2021,Solihull 028,E02002108,9846,9169,8905,94,170,162,45,13,13,9,7,0,18,13,44,8,3,5,26,7,3,16,55,0,23,19,13,0,15,12,3,8,0,573
2021,Solihull 029,E02002109,12131,11181,10796,128,257,245,19,12,16,16,38,3,39,20,82,12,1,11,18,5,2,11,110,11,25,57,17,0,22,14,8,12,0,788
2021,Solihull 030,E02006808,6732,5857,5619,106,132,115,12,9,14,3,4,0,21,23,29,17,3,14,26,3,2,21,131,6,17,100,8,0,26,8,18,3,0,689
2021,Walsall 001,E02002110,7023,5618,5507,10,101,97,6,0,3,6,1,2,43,7,29,4,0,4,6,0,2,4,28,0,3,24,1,0,8,8,0,1,0,1362
2021,Walsall 002,E02002111,6415,4639,4471,10,158,154,0,1,2,2,0,2,97,24,26,4,0,4,7,0,3,4,31,0,2,24,5,0,4,3,1,1,0,1733
2021,Walsall 003,E02002112,5268,4252,4205,8,39,39,0,1,8,1,0,0,8,9,12,0,0,0,11,0,6,5,5,0,1,3,1,0,1,1,0,2,0,997
2021,Walsall 004,E02002113,6402,5010,4865,30,115,114,3,3,2,1,4,6,36,30,29,1,0,1,13,0,8,5,19,1,3,13,2,0,4,4,0,1,0,1355
2021,Walsall 005,E02002114,6081,4864,4805,8,51,50,0,3,1,3,1,4,19,2,17,1,0,1,11,4,5,2,12,1,1,9,1,0,1,1,0,1,1,1191
2021,Walsall 006,E02002115,6820,4973,4760,16,197,192,1,7,20,4,5,0,101,15,39,5,1,4,20,1,14,5,30,1,4,23,2,0,9,8,1,0,0,1788
2021,Walsall 007,E02002116,6753,5689,5597,24,68,66,1,3,5,7,3,1,20,5,21,2,0,2,10,1,9,0,15,0,2,8,5,0,3,2,1,5,0,1031
2021,Walsall 008,E02002117,6253,4984,4878,17,89,87,0,0,2,0,1,6,25,35,18,2,0,2,15,0,6,9,29,0,6,18,5,0,3,2,1,1,0,1221
2021,Walsall 009,E02002118,7424,5161,4802,16,343,340,15,12,26,13,10,3,98,64,99,3,0,3,51,0,38,13,21,1,1,14,5,0,8,7,1,2,0,2181
2021,Walsall 010,E02002119,5983,4724,4612,16,96,95,2,0,12,7,1,0,27,12,34,1,0,1,9,0,4,5,60,0,2,55,3,0,2,2,0,0,0,1188
2021,Walsall 011,E02002120,6113,4956,4846,12,98,93,1,2,21,0,0,6,38,5,20,5,2,3,11,1,4,6,62,0,1,59,2,0,2,1,1,0,0,1082
2021,Walsall 012,E02002121,6664,4492,4159,11,322,320,6,0,26,8,22,2,136,62,58,2,0,2,49,0,33,16,50,0,6,40,3,1,6,3,3,1,0,2066
2021,Walsall 013,E02002122,7153,4933,4213,19,701,684,7,11,59,17,20,23,327,82,138,17,0,17,92,3,52,37,117,3,3,109,2,0,19,18,1,1,0,1991
2021,Walsall 014,E02002123,6601,4894,4679,18,197,192,3,9,53,7,4,5,65,28,18,5,0,5,15,0,8,7,123,1,4,113,5,0,6,5,1,0,0,1563
2021,Walsall 015,E02002124,6917,5511,5357,39,115,114,5,1,14,0,14,1,40,18,21,1,0,1,18,0,18,0,29,1,3,24,1,0,6,5,1,0,0,1353
2021,Walsall 016,E02002125,6447,4940,4750,15,175,149,3,2,22,0,9,3,37,26,47,26,11,15,27,0,26,1,45,0,14,25,6,0,8,6,2,2,0,1425
2021,Walsall 017,E02002126,6677,4378,4088,11,279,270,0,11,33,8,12,15,106,45,40,9,0,9,52,0,40,12,38,2,6,27,3,0,12,10,2,0,0,2197
2021,Walsall 018,E02002127,9793,7079,5978,16,1085,1065,14,5,113,23,70,42,385,131,282,20,0,20,157,10,118,29,354,7,12,328,7,0,33,33,0,0,0,2170
2021,Walsall 019,E02002128,5632,4194,4008,10,176,176,0,0,69,9,1,5,22,14,56,0,0,0,37,1,28,8,83,0,6,73,4,0,5,4,1,2,0,1311
2021,Walsall 020,E02002129,6032,4678,4496,12,170,169,1,6,58,12,6,16,26,11,33,1,1,0,6,1,5,0,115,2,3,109,1,0,6,6,0,0,0,1227
2021,Walsall 021,E02002130,6866,4966,4612,8,346,339,0,11,40,6,27,6,105,77,67,7,0,7,54,1,46,7,170,1,2,159,8,0,16,13,3,0,0,1660
2021,Walsall 022,E02002131,7776,6891,6783,49,59,58,6,1,11,0,4,2,14,6,14,1,0,1,13,0,1,12,25,0,3,21,1,0,6,5,1,0,0,841
2021,Walsall 023,E02002132,6439,4738,4367,4,367,365,1,0,100,14,22,10,83,31,104,2,0,2,33,2,12,19,115,1,3,111,0,0,10,10,0,1,0,1542
2021,Walsall 024,E02002133,6900,5621,5121,19,481,468,6,10,36,10,21,7,165,120,93,13,0,13,47,6,27,14,171,4,4,150,13,0,23,15,8,1,0,1037
2021,Walsall 025,E02002134,9235,6506,5942,30,534,532,0,6,109,35,15,33,140,98,96,2,0,2,55,1,34,20,263,0,7,251,5,0,23,19,4,1,0,2387
2021,Walsall 026,E02002135,7988,6058,5220,24,814,799,2,20,128,25,80,5,157,204,178,15,0,15,218,69,113,36,452,3,4,415,30,0,42,40,2,1,0,1217
2021,Walsall 027,E02002136,8002,5814,5239,14,561,539,11,13,154,58,10,10,126,60,97,22,1,21,52,1,36,15,402,1,0,393,8,0,16,13,3,0,0,1718
2021,Walsall 028,E02002137,6115,5531,5424,38,69,66,2,1,5,3,1,5,15,11,23,3,0,3,7,0,3,4,51,1,7,36,7,0,9,7,2,0,0,517
2021,Walsall 029,E02002138,6357,5464,5098,7,359,341,5,1,40,13,30,7,54,71,120,18,0,18,35,3,20,12,222,4,7,208,3,0,5,5,0,1,1,629
2021,Walsall 030,E02002139,10861,8349,6971,45,1333,1299,20,7,271,23,89,6,318,255,310,34,3,31,195,23,113,59,491,10,7,462,12,0,53,44,9,0,0,1773
2021,Walsall 031,E02002140,8555,6588,5630,17,941,933,11,21,215,37,75,18,154,212,190,8,0,8,134,8,83,43,577,9,6,535,26,1,17,16,1,2,0,1237
2021,Walsall 032,E02002141,6454,5824,5691,48,85,83,3,6,1,4,5,7,23,10,24,2,0,2,11,0,8,3,46,1,6,36,3,0,8,7,1,1,0,564
2021,Walsall 033,E02002142,7552,5599,5168,16,415,410,4,10,115,2,12,20,115,64,68,5,0,5,66,3,33,30,261,11,0,247,3,0,18,17,1,0,0,1608
2021,Walsall 034,E02002143,10264,8402,7201,37,1164,1129,16,6,416,36,78,9,130,155,283,35,3,32,83,10,60,13,791,4,0,778,9,0,29,18,11,0,0,959
2021,Walsall 035,E02002144,6842,6137,6013,31,93,93,5,2,21,8,4,2,12,7,32,0,0,0,22,1,13,8,193,1,2,183,7,0,8,8,0,2,0,480
2021,Walsall 036,E02002145,8490,6108,5381,13,714,703,0,7,168,22,9,70,247,69,111,11,2,9,79,7,31,41,247,5,3,234,5,0,24,22,2,1,0,2031
2021,Walsall 037,E02002146,6424,5184,4820,16,348,339,6,7,90,8,7,7,91,45,78,9,0,9,28,0,22,6,257,2,4,247,4,0,10,10,0,2,0,943
2021,Walsall 038,E02002147,9105,6370,5717,9,644,641,30,16,78,29,18,18,268,72,112,3,0,3,75,8,48,19,222,4,10,195,13,0,13,11,2,1,0,2424
2021,Walsall 039,E02002148,11430,9823,9609,70,144,138,1,1,15,2,12,6,30,39,32,6,1,5,26,1,18,7,91,1,11,70,9,0,17,14,3,3,0,1470
2021,Wolverhampton 001,E02002149,10087,7660,7227,29,404,400,15,8,74,15,6,32,94,84,72,4,0,4,86,9,46,31,111,5,6,96,4,0,22,21,1,2,0,2206
2021,Wolverhampton 002,E02002150,5797,4470,4102,30,338,332,10,11,43,9,7,37,83,48,84,6,6,0,52,3,29,20,112,3,6,96,7,0,17,16,1,0,0,1146
2021,Wolverhampton 003,E02002151,5553,4075,3694,22,359,353,0,3,45,8,1,34,140,47,75,6,0,6,50,0,30,20,87,3,7,69,8,0,9,9,0,1,0,1331
2021,Wolverhampton 004,E02002152,6272,4388,4034,13,341,337,4,7,56,30,5,67,91,23,54,4,0,4,90,2,50,38,68,1,6,60,1,0,23,23,0,3,0,1700
2021,Wolverhampton 005,E02002153,7484,5658,5517,20,121,120,1,9,21,8,2,5,22,16,36,1,1,0,19,0,13,6,56,2,3,43,8,0,9,7,2,0,0,1742
2021,Wolverhampton 006,E02002154,7414,5728,5235,24,469,451,2,19,100,8,14,43,86,98,81,18,1,17,141,6,110,25,217,5,8,202,2,0,37,27,10,8,0,1283
2021,Wolverhampton 007,E02002155,6514,4403,3775,18,610,608,20,20,88,16,20,42,187,71,144,2,0,2,139,0,107,32,106,11,2,90,3,0,22,20,2,1,0,1843
2021,Wolverhampton 008,E02002156,8304,6438,6120,36,282,276,2,6,84,9,5,17,66,45,42,6,0,6,55,8,38,9,263,4,2,228,29,0,14,14,0,0,0,1534
2021,Wolverhampton 009,E02002157,7827,6623,6309,44,270,265,5,11,79,14,0,23,32,33,68,5,0,5,43,1,29,13,120,1,6,102,9,2,29,18,11,1,0,1011
2021,Wolverhampton 010,E02002158,7521,5543,5305,19,219,218,1,0,82,13,0,8,38,23,53,1,0,1,38,0,19,19,138,0,10,126,2,0,13,13,0,1,0,1788
2021,Wolverhampton 011,E02002159,6178,4279,3380,22,877,868,6,11,201,37,48,111,177,152,125,9,0,9,157,10,111,36,273,14,14,240,5,0,46,43,3,2,0,1421
2021,Wolverhampton 012,E02002160,7579,5833,5449,17,367,366,7,5,115,32,10,18,74,49,56,1,0,1,40,3,27,10,315,0,6,266,43,0,10,8,2,0,0,1381
2021,Wolverhampton 013,E02002161,7123,5718,4409,22,1287,1265,13,10,141,19,39,157,214,380,292,22,4,18,148,7,104,37,272,28,0,244,0,0,25,18,7,4,2,954
2021,Wolverhampton 014,E02002162,7778,6645,6448,43,154,148,5,5,27,13,5,8,34,15,36,6,2,4,31,9,18,4,108,0,18,82,8,0,13,12,1,2,0,979
2021,Wolverhampton 015,E02002163,11876,8337,6499,43,1795,1767,12,31,266,89,61,307,329,215,457,28,0,28,390,33,297,60,744,48,22,549,125,0,88,86,2,4,1,2312
2021,Wolverhampton 016,E02002164,6744,5178,3689,30,1459,1428,10,29,121,33,53,134,162,498,388,31,1,30,278,38,208,32,364,34,4,314,11,1,44,38,6,1,7,872
2021,Wolverhampton 017,E02002165,7893,6259,5196,55,1008,984,21,11,78,31,76,119,152,262,234,24,1,23,140,12,111,17,348,18,0,312,18,0,39,31,8,2,0,1105
2021,Wolverhampton 018,E02002166,9408,6658,5831,20,807,791,15,19,167,79,42,69,160,102,138,16,0,16,148,13,101,34,301,4,9,274,14,0,48,48,0,0,0,2253
2021,Wolverhampton 019,E02002167,6641,5573,5405,26,142,142,6,6,18,5,14,10,28,23,32,0,0,0,36,8,24,4,85,2,5,73,5,0,17,16,1,3,0,927
2021,Wolverhampton 020,E02002168,11531,8402,6510,58,1834,1798,8,15,275,113,134,131,192,446,484,36,7,29,513,32,388,93,774,34,20,700,20,0,82,67,15,2,1,1757
2021,Wolverhampton 021,E02002169,8813,7593,7357,46,190,182,2,3,37,16,5,9,26,52,32,8,1,7,38,6,18,14,173,3,9,154,7,0,24,18,6,5,0,980
2021,Wolverhampton 022,E02002170,6313,4475,4055,10,410,406,3,4,135,43,7,27,71,46,70,4,0,4,46,0,16,30,283,2,4,275,2,0,8,8,0,0,0,1501
2021,Wolverhampton 023,E02002171,7722,5502,4937,10,555,552,0,9,160,49,19,52,109,54,100,3,0,3,38,0,17,21,266,7,4,253,2,0,13,12,1,2,0,1901
2021,Wolverhampton 026,E02002174,7644,6453,6144,20,289,283,10,5,54,15,17,23,28,67,64,6,0,6,47,5,34,8,178,0,2,172,4,0,21,18,3,1,2,942
2021,Wolverhampton 027,E02002175,7792,5375,4363,13,999,992,13,19,268,79,19,82,144,138,230,7,0,7,100,5,45,50,334,3,9,311,11,0,29,26,3,0,0,1954
2021,Wolverhampton 028,E02002176,7844,6142,5881,32,229,224,1,9,27,13,10,27,41,28,68,5,1,4,46,7,29,10,90,6,7,73,4,0,15,14,1,1,0,1550
2021,Wolverhampton 029,E02002177,11510,8360,6883,33,1444,1430,11,26,413,131,42,68,232,188,319,14,0,14,197,13,130,54,681,6,7,651,17,0,72,62,10,5,1,2194
2021,Wolverhampton 030,E02002178,8143,6702,6062,13,627,617,4,8,239,83,21,8,46,92,116,10,1,9,48,0,33,15,565,2,5,551,7,0,11,10,1,0,0,817
2021,Wolverhampton 031,E02002179,6569,5547,5433,29,85,83,8,11,4,2,0,2,4,24,28,2,0,2,22,5,12,5,111,0,2,107,2,0,11,10,1,0,0,878
2021,Wolverhampton 032,E02002180,6488,5009,4593,16,400,398,2,25,189,37,18,15,46,19,47,2,0,2,36,0,34,2,276,3,5,265,3,0,12,12,0,0,0,1155
2021,Wolverhampton 033,E02002181,8434,6019,5418,11,590,578,2,4,65,38,4,35,220,37,173,12,0,12,77,0,40,37,141,3,7,114,17,0,24,22,2,1,0,2172
2021,Wolverhampton 034,E02002182,6583,5073,4807,8,258,252,3,7,108,8,8,15,36,20,47,6,0,6,41,3,19,19,159,3,1,155,0,0,10,10,0,1,0,1299
2021,Wolverhampton 035,E02006894,14369,10255,7630,38,2587,2539,22,32,803,438,112,125,298,351,358,48,0,48,268,26,194,48,1704,17,6,1662,19,0,71,65,6,2,0,2069
